date	total_num_addresses
2016-09-10	447527
2016-09-09	494034
2016-09-08	502324
2016-09-07	527811
2016-09-06	520832
2016-09-05	543323
2016-09-04	440928
2016-09-03	466276
2016-09-02	478891
2016-09-01	488486
2016-08-31	501879
2016-08-30	552241
2016-08-29	502674
2016-08-28	429225
2016-08-27	458834
2016-08-26	488398
2016-08-25	495276
2016-08-24	518471
2016-08-23	515828
2016-08-22	528018
2016-08-21	448496
2016-08-20	497305
2016-08-19	510567
2016-08-18	530304
2016-08-17	525490
2016-08-16	539127
2016-08-15	501800
2016-08-14	457243
2016-08-13	459850
2016-08-12	493299
2016-08-11	533906
2016-08-10	533284
2016-08-09	492713
2016-08-08	532467
2016-08-07	449172
2016-08-06	426155
2016-08-05	478244
2016-08-04	489611
2016-08-03	518444
2016-08-02	539439
2016-08-01	517085
2016-07-31	493131
2016-07-30	451392
2016-07-29	466728
2016-07-28	496259
2016-07-27	478489
2016-07-26	508847
2016-07-25	499953
2016-07-24	434964
2016-07-23	448622
2016-07-22	469394
2016-07-21	447503
2016-07-20	479158
2016-07-19	470529
2016-07-18	498404
2016-07-17	435751
2016-07-16	468924
2016-07-15	453988
2016-07-14	476585
2016-07-13	453958
2016-07-12	478122
2016-07-11	494106
2016-07-10	401280
2016-07-09	439730
2016-07-08	464445
2016-07-07	469269
2016-07-06	466766
2016-07-05	490045
2016-07-04	506124
2016-07-03	431308
2016-07-02	447445
2016-07-01	496134
2016-06-30	508325
2016-06-29	467721
2016-06-28	542750
2016-06-27	485116
2016-06-26	502812
2016-06-25	531079
2016-06-24	548710
2016-06-23	550619
2016-06-22	548244
2016-06-21	593632
2016-06-20	564349
2016-06-19	515984
2016-06-18	562920
2016-06-17	587643
2016-06-16	583844
2016-06-15	596061
2016-06-14	528082
2016-06-13	580046
2016-06-12	522908
2016-06-11	468603
2016-06-10	507296
2016-06-09	526428
2016-06-08	483111
2016-06-07	511601
2016-06-06	512123
2016-06-05	464449
2016-06-04	448566
2016-06-03	497278
2016-06-02	479459
2016-06-01	509530
2016-05-31	478795
2016-05-30	549640
2016-05-29	428937
2016-05-28	483043
2016-05-27	530630
2016-05-26	461109
2016-05-25	493328
2016-05-24	516833
2016-05-23	517762
2016-05-22	446577
2016-05-21	503972
2016-05-20	445310
2016-05-19	461534
2016-05-18	511977
2016-05-17	480691
2016-05-16	512800
2016-05-15	425394
2016-05-14	460454
2016-05-13	460120
2016-05-12	454885
2016-05-11	472604
2016-05-10	497301
2016-05-09	486980
2016-05-08	440913
2016-05-07	419837
2016-05-06	455802
2016-05-05	458982
2016-05-04	500458
2016-05-03	467113
2016-05-02	485098
2016-05-01	432050
2016-04-30	441150
2016-04-29	517754
2016-04-28	461287
2016-04-27	472899
2016-04-26	525876
2016-04-25	495966
2016-04-24	458533
2016-04-23	435656
2016-04-22	441367
2016-04-21	478570
2016-04-20	466761
2016-04-19	481299
2016-04-18	480042
2016-04-17	479568
2016-04-16	409993
2016-04-15	437682
2016-04-14	471491
2016-04-13	497338
2016-04-12	516327
2016-04-11	479926
2016-04-10	437929
2016-04-09	426774
2016-04-08	443851
2016-04-07	448373
2016-04-06	480317
2016-04-05	463681
2016-04-04	489759
2016-04-03	469544
2016-04-02	479286
2016-04-01	508187
2016-03-31	422358
2016-03-30	482865
2016-03-29	671415
2016-03-28	517885
2016-03-27	426673
2016-03-26	458307
2016-03-25	401523
2016-03-24	429318
2016-03-23	433676
2016-03-22	465984
2016-03-21	438929
2016-03-20	438363
2016-03-19	424401
2016-03-18	439049
2016-03-17	478833
2016-03-16	447629
2016-03-15	450228
2016-03-14	457318
2016-03-13	427125
2016-03-12	377340
2016-03-11	426008
2016-03-10	442444
2016-03-09	512080
2016-03-08	467249
2016-03-07	410786
2016-03-06	418922
2016-03-05	522343
2016-03-04	528155
2016-03-03	568825
2016-03-02	559817
2016-03-01	566452
2016-02-29	564015
2016-02-28	490258
2016-02-27	477064
2016-02-26	475872
2016-02-25	527076
2016-02-24	469952
2016-02-23	547210
2016-02-22	539776
2016-02-21	523756
2016-02-20	501273
2016-02-19	511150
2016-02-18	497219
2016-02-17	540958
2016-02-16	481035
2016-02-15	499551
2016-02-14	495579
2016-02-13	446315
2016-02-12	475955
2016-02-11	502599
2016-02-10	500501
2016-02-09	508703
2016-02-08	476131
2016-02-07	530583
2016-02-06	486174
2016-02-05	506917
2016-02-04	466039
2016-02-03	543826
2016-02-02	689099
2016-02-01	601242
2016-01-31	480576
2016-01-30	498022
2016-01-29	532761
2016-01-28	523389
2016-01-27	530065
2016-01-26	535543
2016-01-25	518510
2016-01-24	488296
2016-01-23	473699
2016-01-22	502349
2016-01-21	518672
2016-01-20	626659
2016-01-19	420013
2016-01-18	476544
2016-01-17	539865
2016-01-16	503116
2016-01-15	418527
2016-01-14	428984
2016-01-13	427269
2016-01-12	458913
2016-01-11	449865
2016-01-10	434918
2016-01-09	452714
2016-01-08	414855
2016-01-07	431308
2016-01-06	380457
2016-01-05	436708
2016-01-04	419331
2016-01-03	394843
2016-01-02	420430
2016-01-01	317140
2015-12-31	356182
2015-12-30	406413
2015-12-29	415822
2015-12-28	412195
2015-12-27	406940
2015-12-26	420281
2015-12-25	377893
2015-12-24	449027
2015-12-23	473394
2015-12-22	486901
2015-12-21	502798
2015-12-20	474678
2015-12-19	505494
2015-12-18	452694
2015-12-17	457925
2015-12-16	483830
2015-12-15	495422
2015-12-14	529504
2015-12-13	478309
2015-12-12	532460
2015-12-11	458240
2015-12-10	481149
2015-12-09	489496
2015-12-08	456220
2015-12-07	436334
2015-12-06	430509
2015-12-05	456956
2015-12-04	435394
2015-12-03	361836
2015-12-02	428537
2015-12-01	414207
2015-11-30	491474
2015-11-29	322110
2015-11-28	414842
2015-11-27	360741
2015-11-26	387683
2015-11-25	364776
2015-11-24	384812
2015-11-23	342630
2015-11-22	376880
2015-11-21	374913
2015-11-20	358944
2015-11-19	358077
2015-11-18	408636
2015-11-17	378292
2015-11-16	402885
2015-11-15	418646
2015-11-14	387249
2015-11-13	358654
2015-11-12	370971
2015-11-11	375671
2015-11-10	395405
2015-11-09	419120
2015-11-08	378068
2015-11-07	366631
2015-11-06	431877
2015-11-05	445970
2015-11-04	497717
2015-11-03	449531
2015-11-02	399359
2015-11-01	393798
2015-10-31	368270
2015-10-30	380417
2015-10-29	386836
2015-10-28	353838
2015-10-27	355912
2015-10-26	376435
2015-10-25	373325
2015-10-24	378012
2015-10-23	371262
2015-10-22	345101
2015-10-21	358001
2015-10-20	403162
2015-10-19	349881
2015-10-18	335438
2015-10-17	370783
2015-10-16	336304
2015-10-15	366270
2015-10-14	311033
2015-10-13	307231
2015-10-12	310831
2015-10-11	294966
2015-10-10	323864
2015-10-09	266420
2015-10-08	315785
2015-10-07	310230
2015-10-06	326169
2015-10-05	290837
2015-10-04	306802
2015-10-03	260197
2015-10-02	312824
2015-10-01	298721
2015-09-30	330801
2015-09-29	354682
2015-09-28	304080
2015-09-27	326483
2015-09-26	310840
2015-09-25	295739
2015-09-24	296349
2015-09-23	296839
2015-09-22	356587
2015-09-21	351215
2015-09-20	341240
2015-09-19	270845
2015-09-18	315123
2015-09-17	317168
2015-09-16	299594
2015-09-15	327001
2015-09-14	307431
2015-09-13	323188
2015-09-12	282829
2015-09-11	333537
2015-09-10	290566
2015-09-09	307412
2015-09-08	335125
2015-09-07	318282
2015-09-06	294550
2015-09-05	317186
2015-09-04	266109
2015-09-03	303789
2015-09-02	291180
2015-09-01	308740
2015-08-31	303949
2015-08-30	285108
2015-08-29	287856
2015-08-28	298358
2015-08-27	278338
2015-08-26	285843
2015-08-25	288603
2015-08-24	308366
2015-08-23	287131
2015-08-22	297720
2015-08-21	282808
2015-08-20	277551
2015-08-19	288647
2015-08-18	302557
2015-08-17	284058
2015-08-16	278647
2015-08-15	268405
2015-08-14	272838
2015-08-13	276482
2015-08-12	278110
2015-08-11	269591
2015-08-10	293020
2015-08-09	267959
2015-08-08	272971
2015-08-07	273159
2015-08-06	296112
2015-08-05	316599
2015-08-04	292475
2015-08-03	297285
2015-08-02	296891
2015-08-01	298966
2015-07-31	303744
2015-07-30	275824
2015-07-29	321636
2015-07-28	298664
2015-07-27	284086
2015-07-26	299176
2015-07-25	243110
2015-07-24	272446
2015-07-23	256817
2015-07-22	295409
2015-07-21	306641
2015-07-20	284492
2015-07-19	290272
2015-07-18	256550
2015-07-17	253536
2015-07-16	275546
2015-07-15	275378
2015-07-14	285663
2015-07-13	295292
2015-07-12	319924
2015-07-11	319652
2015-07-10	322540
2015-07-09	327838
2015-07-08	323720
2015-07-07	325265
2015-07-06	342304
2015-07-05	308093
2015-07-04	276011
2015-07-03	301521
2015-07-02	316505
2015-07-01	309213
2015-06-30	314219
2015-06-29	290479
2015-06-28	272208
2015-06-27	294816
2015-06-26	291464
2015-06-25	232327
2015-06-24	268291
2015-06-23	301923
2015-06-22	265970
2015-06-21	280154
2015-06-20	263279
2015-06-19	294565
2015-06-18	282743
2015-06-17	323549
2015-06-16	280586
2015-06-15	321261
2015-06-14	289554
2015-06-13	282551
2015-06-12	300700
2015-06-11	283778
2015-06-10	361160
2015-06-09	283440
2015-06-08	248397
2015-06-07	259916
2015-06-06	267905
2015-06-05	264846
2015-06-04	277364
2015-06-03	292371
2015-06-02	306507
2015-06-01	310430
2015-05-31	295146
2015-05-30	308685
2015-05-29	293376
2015-05-28	256520
2015-05-27	260806
2015-05-26	271126
2015-05-25	260373
2015-05-24	288097
2015-05-23	221693
2015-05-22	247257
2015-05-21	238139
2015-05-20	257346
2015-05-19	255804
2015-05-18	245891
2015-05-17	259252
2015-05-16	262533
2015-05-15	246651
2015-05-14	238107
2015-05-13	248437
2015-05-12	274528
2015-05-11	266285
2015-05-10	270435
2015-05-09	234043
2015-05-08	296401
2015-05-07	261689
2015-05-06	272014
2015-05-05	263347
2015-05-04	257420
2015-05-03	247792
2015-05-02	266512
2015-05-01	222372
2015-04-30	246152
2015-04-29	261016
2015-04-28	254152
2015-04-27	255519
2015-04-26	275341
2015-04-25	264408
2015-04-24	258950
2015-04-23	263019
2015-04-22	263018
2015-04-21	246101
2015-04-20	249930
2015-04-19	270083
2015-04-18	251121
2015-04-17	231109
2015-04-16	226044
2015-04-15	226628
2015-04-14	258022
2015-04-13	275907
2015-04-12	254220
2015-04-11	270762
2015-04-10	258042
2015-04-09	247278
2015-04-08	255354
2015-04-07	262298
2015-04-06	248586
2015-04-05	268193
2015-04-04	249280
2015-04-03	236921
2015-04-02	256770
2015-04-01	267879
2015-03-31	268361
2015-03-30	259917
2015-03-29	278336
2015-03-28	235645
2015-03-27	233010
2015-03-26	230461
2015-03-25	224388
2015-03-24	221810
2015-03-23	260606
2015-03-22	273409
2015-03-21	244354
2015-03-20	236907
2015-03-19	266786
2015-03-18	250808
2015-03-17	226199
2015-03-16	261887
2015-03-15	255201
2015-03-14	258541
2015-03-13	241681
2015-03-12	246925
2015-03-11	251570
2015-03-10	249384
2015-03-09	259158
2015-03-08	268987
2015-03-07	254628
2015-03-06	236843
2015-03-05	257192
2015-03-04	241125
2015-03-03	267335
2015-03-02	281612
2015-03-01	274855
2015-02-28	282023
2015-02-27	241354
2015-02-26	226935
2015-02-25	230557
2015-02-24	236207
2015-02-23	250127
2015-02-22	272262
2015-02-21	271658
2015-02-20	247984
2015-02-19	214089
2015-02-18	249907
2015-02-17	271246
2015-02-16	265780
2015-02-15	346945
2015-02-14	261571
2015-02-13	308353
2015-02-12	230955
2015-02-11	233224
2015-02-10	232006
2015-02-09	230993
2015-02-08	291521
2015-02-07	195072
2015-02-06	232938
2015-02-05	215030
2015-02-04	231692
2015-02-03	240618
2015-02-02	226659
2015-02-01	251020
2015-01-31	276616
2015-01-30	194109
2015-01-29	214247
2015-01-28	200207
2015-01-27	250956
2015-01-26	261204
2015-01-25	320035
2015-01-24	204729
2015-01-23	215307
2015-01-22	224095
2015-01-21	226145
2015-01-20	226426
2015-01-19	253701
2015-01-18	244672
2015-01-17	278595
2015-01-16	243200
2015-01-15	264669
2015-01-14	252615
2015-01-13	255091
2015-01-12	220827
2015-01-11	248734
2015-01-10	272473
2015-01-09	239104
2015-01-08	231521
2015-01-07	202694
2015-01-06	214620
2015-01-05	241796
2015-01-04	241042
2015-01-03	241254
2015-01-02	208771
2015-01-01	141655
2014-12-31	180017
2014-12-30	209696
2014-12-29	200174
2014-12-28	266893
2014-12-27	210168
2014-12-26	187738
2014-12-25	166682
2014-12-24	190013
2014-12-23	245356
2014-12-22	259281
2014-12-21	235768
2014-12-20	253403
2014-12-19	224312
2014-12-18	240175
2014-12-17	245011
2014-12-16	256148
2014-12-15	243318
2014-12-14	280724
2014-12-13	184726
2014-12-12	220202
2014-12-11	217199
2014-12-10	224571
2014-12-09	221069
2014-12-08	246043
2014-12-07	257477
2014-12-06	191213
2014-12-05	224229
2014-12-04	225114
2014-12-03	232494
2014-12-02	254958
2014-12-01	216217
2014-11-30	278481
2014-11-29	187164
2014-11-28	208537
2014-11-27	212728
2014-11-26	199016
2014-11-25	211060
2014-11-24	208935
2014-11-23	247147
2014-11-22	179426
2014-11-21	199216
2014-11-20	214345
2014-11-19	201491
2014-11-18	208755
2014-11-17	213407
2014-11-16	247987
2014-11-15	178215
2014-11-14	221687
2014-11-13	216425
2014-11-12	227461
2014-11-11	202225
2014-11-10	212200
2014-11-09	249998
2014-11-08	167389
2014-11-07	222241
2014-11-06	226811
2014-11-05	202186
2014-11-04	204276
2014-11-03	211299
2014-11-02	269173
2014-11-01	173772
2014-10-31	203254
2014-10-30	205538
2014-10-29	201072
2014-10-28	204111
2014-10-27	223008
2014-10-26	213766
2014-10-25	211154
2014-10-24	188328
2014-10-23	198727
2014-10-22	202536
2014-10-21	210710
2014-10-20	201580
2014-10-19	231498
2014-10-18	176017
2014-10-17	184726
2014-10-16	185030
2014-10-15	210636
2014-10-14	215812
2014-10-13	208781
2014-10-12	245314
2014-10-11	164750
2014-10-10	199898
2014-10-09	188892
2014-10-08	192185
2014-10-07	204117
2014-10-06	189674
2014-10-05	249316
2014-10-04	165394
2014-10-03	176393
2014-10-02	184248
2014-10-01	212052
2014-09-30	219763
2014-09-29	194301
2014-09-28	235333
2014-09-27	170653
2014-09-26	181149
2014-09-25	200082
2014-09-24	189851
2014-09-23	199235
2014-09-22	205313
2014-09-21	204150
2014-09-20	169045
2014-09-19	170472
2014-09-18	193289
2014-09-17	193684
2014-09-16	220235
2014-09-15	192914
2014-09-14	238646
2014-09-13	154127
2014-09-12	168356
2014-09-11	174041
2014-09-10	229163
2014-09-09	233740
2014-09-08	193169
2014-09-07	234710
2014-09-06	156338
2014-09-05	184257
2014-09-04	179428
2014-09-03	172519
2014-09-02	189218
2014-09-01	191812
2014-08-31	191466
2014-08-30	166245
2014-08-29	166081
2014-08-28	193290
2014-08-27	188465
2014-08-26	190296
2014-08-25	180475
2014-08-24	206426
2014-08-23	150754
2014-08-22	182565
2014-08-21	193876
2014-08-20	187324
2014-08-19	187539
2014-08-18	194400
2014-08-17	200734
2014-08-16	182932
2014-08-15	194486
2014-08-14	198105
2014-08-13	197243
2014-08-12	200288
2014-08-11	196074
2014-08-10	199447
2014-08-09	151357
2014-08-08	173912
2014-08-07	179568
2014-08-06	204290
2014-08-05	199364
2014-08-04	175599
2014-08-03	171180
2014-08-02	142057
2014-08-01	174628
2014-07-31	180431
2014-07-30	182612
2014-07-29	166270
2014-07-28	174474
2014-07-27	183909
2014-07-26	138529
2014-07-25	176905
2014-07-24	177647
2014-07-23	176845
2014-07-22	166622
2014-07-21	164110
2014-07-20	187545
2014-07-19	151927
2014-07-18	170514
2014-07-17	175156
2014-07-16	167301
2014-07-15	179159
2014-07-14	162448
2014-07-13	188417
2014-07-12	153835
2014-07-11	170509
2014-07-10	171201
2014-07-09	184688
2014-07-08	214025
2014-07-07	185975
2014-07-06	183781
2014-07-05	128226
2014-07-04	144728
2014-07-03	161269
2014-07-02	182040
2014-07-01	186234
2014-06-30	182775
2014-06-29	173601
2014-06-28	143713
2014-06-27	167889
2014-06-26	159179
2014-06-25	175370
2014-06-24	175687
2014-06-23	163327
2014-06-22	184083
2014-06-21	153731
2014-06-20	155275
2014-06-19	158754
2014-06-18	168037
2014-06-17	185057
2014-06-16	177681
2014-06-15	176498
2014-06-14	149472
2014-06-13	173779
2014-06-12	175286
2014-06-11	173921
2014-06-10	178913
2014-06-09	166162
2014-06-08	173346
2014-06-07	140292
2014-06-06	174192
2014-06-05	183223
2014-06-04	171277
2014-06-03	187099
2014-06-02	175331
2014-06-01	191158
2014-05-31	146489
2014-05-30	152353
2014-05-29	171725
2014-05-28	184291
2014-05-27	179094
2014-05-26	170984
2014-05-25	187261
2014-05-24	124971
2014-05-23	176289
2014-05-22	162939
2014-05-21	157842
2014-05-20	191009
2014-05-19	185478
2014-05-18	177611
2014-05-17	148243
2014-05-16	155501
2014-05-15	177219
2014-05-14	160753
2014-05-13	149382
2014-05-12	154710
2014-05-11	165291
2014-05-10	135415
2014-05-09	162487
2014-05-08	166681
2014-05-07	161797
2014-05-06	168302
2014-05-05	148058
2014-05-04	156437
2014-05-03	116971
2014-05-02	143673
2014-05-01	154507
2014-04-30	166570
2014-04-29	169230
2014-04-28	167473
2014-04-27	171822
2014-04-26	135225
2014-04-25	181605
2014-04-24	166383
2014-04-23	155833
2014-04-22	183454
2014-04-21	141995
2014-04-20	164119
2014-04-19	140843
2014-04-18	149204
2014-04-17	157382
2014-04-16	184731
2014-04-15	198889
2014-04-14	183167
2014-04-13	172558
2014-04-12	132126
2014-04-11	169504
2014-04-10	182885
2014-04-09	178878
2014-04-08	165195
2014-04-07	158680
2014-04-06	183722
2014-04-05	153923
2014-04-04	178171
2014-04-03	169394
2014-04-02	179053
2014-04-01	179678
2014-03-31	170345
2014-03-30	167307
2014-03-29	145204
2014-03-28	182894
2014-03-27	183144
2014-03-26	169352
2014-03-25	166919
2014-03-24	192799
2014-03-23	149508
2014-03-22	169600
2014-03-21	189841
2014-03-20	166798
2014-03-19	165215
2014-03-18	142940
2014-03-17	189485
2014-03-16	140539
2014-03-15	146802
2014-03-14	192292
2014-03-13	193724
2014-03-12	203507
2014-03-11	190763
2014-03-10	208065
2014-03-09	173511
2014-03-08	171369
2014-03-07	180961
2014-03-06	195770
2014-03-05	202137
2014-03-04	232480
2014-03-03	237371
2014-03-02	159491
2014-03-01	181719
2014-02-28	196525
2014-02-27	185098
2014-02-26	201181
2014-02-25	209148
2014-02-24	215088
2014-02-23	163496
2014-02-22	155207
2014-02-21	178646
2014-02-20	180978
2014-02-19	177441
2014-02-18	158094
2014-02-17	180256
2014-02-16	127416
2014-02-15	150318
2014-02-14	177116
2014-02-13	163940
2014-02-12	215029
2014-02-11	154760
2014-02-10	171347
2014-02-09	129082
2014-02-08	148081
2014-02-07	165386
2014-02-06	163366
2014-02-05	156804
2014-02-04	169022
2014-02-03	172445
2014-02-02	135602
2014-02-01	135007
2014-01-31	149077
2014-01-30	151799
2014-01-29	141296
2014-01-28	158238
2014-01-27	170533
2014-01-26	125564
2014-01-25	126974
2014-01-24	142623
2014-01-23	150313
2014-01-22	152984
2014-01-21	159731
2014-01-20	179147
2014-01-19	108829
2014-01-18	106540
2014-01-17	129276
2014-01-16	132450
2014-01-15	132930
2014-01-14	131488
2014-01-13	152180
2014-01-12	117031
2014-01-11	130050
2014-01-10	127465
2014-01-09	134121
2014-01-08	147461
2014-01-07	142546
2014-01-06	178918
2014-01-05	136213
2014-01-04	116604
2014-01-03	143117
2014-01-02	137760
2014-01-01	97263
2013-12-31	119180
2013-12-30	152691
2013-12-29	129271
2013-12-28	115926
2013-12-27	126409
2013-12-26	122664
2013-12-25	130234
2013-12-24	130529
2013-12-23	152467
2013-12-22	124085
2013-12-21	127414
2013-12-20	153562
2013-12-19	157749
2013-12-18	181247
2013-12-17	158832
2013-12-16	177672
2013-12-15	141318
2013-12-14	149175
2013-12-13	144948
2013-12-12	130827
2013-12-11	152926
2013-12-10	154548
2013-12-09	156261
2013-12-08	114541
2013-12-07	150908
2013-12-06	169437
2013-12-05	184048
2013-12-04	184291
2013-12-03	174156
2013-12-02	178035
2013-12-01	166648
2013-11-30	163658
2013-11-29	189633
2013-11-28	202036
2013-11-27	199267
2013-11-26	179511
2013-11-25	143016
2013-11-24	124669
2013-11-23	150900
2013-11-22	165424
2013-11-21	188792
2013-11-20	165514
2013-11-19	207757
2013-11-18	164697
2013-11-17	107733
2013-11-16	103893
2013-11-15	120013
2013-11-14	133441
2013-11-13	122999
2013-11-12	116409
2013-11-11	116257
2013-11-10	117027
2013-11-09	129817
2013-11-08	130740
2013-11-07	130495
2013-11-06	131401
2013-11-05	117732
2013-11-04	100574
2013-11-03	83335
2013-11-02	77879
2013-11-01	87054
2013-10-31	96937
2013-10-30	95949
2013-10-29	85463
2013-10-28	86597
2013-10-27	65295
2013-10-26	73939
2013-10-25	101197
2013-10-24	112118
2013-10-23	108034
2013-10-22	109559
2013-10-21	96422
2013-10-20	73526
2013-10-19	92555
2013-10-18	86027
2013-10-17	81453
2013-10-16	93274
2013-10-15	85590
2013-10-14	82482
2013-10-13	87657
2013-10-12	66982
2013-10-11	79797
2013-10-10	80598
2013-10-09	80276
2013-10-08	76020
2013-10-07	76600
2013-10-06	61110
2013-10-05	65744
2013-10-04	77848
2013-10-03	90271
2013-10-02	105736
2013-10-01	89794
2013-09-30	80461
2013-09-29	71312
2013-09-28	68931
2013-09-27	78102
2013-09-26	78182
2013-09-25	78501
2013-09-24	78405
2013-09-23	80541
2013-09-22	63588
2013-09-21	66371
2013-09-20	77107
2013-09-19	79121
2013-09-18	79097
2013-09-17	73046
2013-09-16	69774
2013-09-15	54802
2013-09-14	54055
2013-09-13	66579
2013-09-12	77033
2013-09-11	74681
2013-09-10	70671
2013-09-09	73996
2013-09-08	56485
2013-09-07	62595
2013-09-06	73273
2013-09-05	70425
2013-09-04	76878
2013-09-03	72102
2013-09-02	62792
2013-09-01	57002
2013-08-31	88168
2013-08-30	89612
2013-08-29	74889
2013-08-28	83876
2013-08-27	95012
2013-08-26	75774
2013-08-25	68615
2013-08-24	64392
2013-08-23	81889
2013-08-22	83890
2013-08-21	82676
2013-08-20	79845
2013-08-19	78552
2013-08-18	57552
2013-08-17	61413
2013-08-16	82519
2013-08-15	75759
2013-08-14	78217
2013-08-13	75003
2013-08-12	103397
2013-08-11	54138
2013-08-10	59307
2013-08-09	64634
2013-08-08	72378
2013-08-07	75671
2013-08-06	71549
2013-08-05	73178
2013-08-04	60256
2013-08-03	60497
2013-08-02	74760
2013-08-01	114307
2013-07-31	80901
2013-07-30	69871
2013-07-29	67475
2013-07-28	49181
2013-07-27	52441
2013-07-26	62560
2013-07-25	66443
2013-07-24	65891
2013-07-23	64299
2013-07-22	60318
2013-07-21	51123
2013-07-20	52401
2013-07-19	58760
2013-07-18	63180
2013-07-17	63007
2013-07-16	66223
2013-07-15	62325
2013-07-14	48402
2013-07-13	63117
2013-07-12	78451
2013-07-11	73357
2013-07-10	64859
2013-07-09	67987
2013-07-08	63047
2013-07-07	48848
2013-07-06	56535
2013-07-05	60510
2013-07-04	60868
2013-07-03	66026
2013-07-02	64157
2013-07-01	68677
2013-06-30	50786
2013-06-29	60981
2013-06-28	68612
2013-06-27	61025
2013-06-26	64996
2013-06-25	61381
2013-06-24	64862
2013-06-23	52069
2013-06-22	58577
2013-06-21	69098
2013-06-20	67644
2013-06-19	69145
2013-06-18	63563
2013-06-17	56906
2013-06-16	48785
2013-06-15	53810
2013-06-14	75764
2013-06-13	66341
2013-06-12	63764
2013-06-11	66609
2013-06-10	60964
2013-06-09	56600
2013-06-08	58258
2013-06-07	73768
2013-06-06	73257
2013-06-05	78653
2013-06-04	78629
2013-06-03	79846
2013-06-02	65819
2013-06-01	67761
2013-05-31	75447
2013-05-30	78186
2013-05-29	80524
2013-05-28	76191
2013-05-27	73955
2013-05-26	69625
2013-05-25	69589
2013-05-24	84916
2013-05-23	83225
2013-05-22	74760
2013-05-21	82539
2013-05-20	71629
2013-05-19	64190
2013-05-18	68328
2013-05-17	78407
2013-05-16	84115
2013-05-15	84716
2013-05-14	83724
2013-05-13	82800
2013-05-12	69607
2013-05-11	80911
2013-05-10	84296
2013-05-09	81895
2013-05-08	102388
2013-05-07	109070
2013-05-06	85166
2013-05-05	72102
2013-05-04	69963
2013-05-03	82805
2013-05-02	81921
2013-05-01	83566
2013-04-30	76873
2013-04-29	86930
2013-04-28	118021
2013-04-27	78208
2013-04-26	86162
2013-04-25	90725
2013-04-24	102493
2013-04-23	93131
2013-04-22	91677
2013-04-21	69836
2013-04-20	74465
2013-04-19	104978
2013-04-18	82077
2013-04-17	105207
2013-04-16	100319
2013-04-15	100215
2013-04-14	71358
2013-04-13	82796
2013-04-12	102913
2013-04-11	124571
2013-04-10	133413
2013-04-09	112032
2013-04-08	113855
2013-04-07	87055
2013-04-06	83049
2013-04-05	100016
2013-04-04	108872
2013-04-03	107117
2013-04-02	91858
2013-04-01	75734
2013-03-31	64234
2013-03-30	78034
2013-03-29	83259
2013-03-28	94447
2013-03-27	72740
2013-03-26	72997
2013-03-25	66156
2013-03-24	68996
2013-03-23	66964
2013-03-22	74953
2013-03-21	69722
2013-03-20	62803
2013-03-19	68705
2013-03-18	58824
2013-03-17	51904
2013-03-16	50882
2013-03-15	63449
2013-03-14	61078
2013-03-13	63000
2013-03-12	59705
2013-03-11	53486
2013-03-10	56948
2013-03-09	54085
2013-03-08	56555
2013-03-07	66343
2013-03-06	69113
2013-03-05	57386
2013-03-04	53538
2013-03-03	46060
2013-03-02	49230
2013-03-01	63073
2013-02-28	59805
2013-02-27	55052
2013-02-26	58809
2013-02-25	56630
2013-02-24	52050
2013-02-23	51377
2013-02-22	54319
2013-02-21	50637
2013-02-20	50783
2013-02-19	49402
2013-02-18	47237
2013-02-17	45578
2013-02-16	47113
2013-02-15	50145
2013-02-14	51477
2013-02-13	53166
2013-02-12	51859
2013-02-11	52291
2013-02-10	57585
2013-02-09	56352
2013-02-08	60205
2013-02-07	58309
2013-02-06	53660
2013-02-05	59940
2013-02-04	57373
2013-02-03	57506
2013-02-02	56581
2013-02-01	64411
2013-01-31	47849
2013-01-30	44536
2013-01-29	55617
2013-01-28	54296
2013-01-27	49580
2013-01-26	54651
2013-01-25	49558
2013-01-24	60700
2013-01-23	47351
2013-01-22	53488
2013-01-21	45939
2013-01-20	46089
2013-01-19	49358
2013-01-18	57056
2013-01-17	58919
2013-01-16	58425
2013-01-15	57628
2013-01-14	44314
2013-01-13	55504
2013-01-12	50737
2013-01-11	61057
2013-01-10	61187
2013-01-09	56162
2013-01-08	56023
2013-01-07	54060
2013-01-06	42205
2013-01-05	53413
2013-01-04	47341
2013-01-03	51270
2013-01-02	43104
2013-01-01	37847
2012-12-31	34738
2012-12-30	45781
2012-12-29	39998
2012-12-28	42409
2012-12-27	36571
2012-12-26	38113
2012-12-25	30289
2012-12-24	40026
2012-12-23	39925
2012-12-22	55127
2012-12-21	46126
2012-12-20	39532
2012-12-19	43743
2012-12-18	48135
2012-12-17	40997
2012-12-16	35748
2012-12-15	34599
2012-12-14	41676
2012-12-13	47192
2012-12-12	42722
2012-12-11	37045
2012-12-10	35939
2012-12-09	38899
2012-12-08	38318
2012-12-07	40896
2012-12-06	41024
2012-12-05	44489
2012-12-04	42417
2012-12-03	30146
2012-12-02	27800
2012-12-01	34733
2012-11-30	37110
2012-11-29	41960
2012-11-28	43852
2012-11-27	38564
2012-11-26	41339
2012-11-25	36276
2012-11-24	37102
2012-11-23	35211
2012-11-22	41378
2012-11-21	44126
2012-11-20	43969
2012-11-19	42226
2012-11-18	42937
2012-11-17	52914
2012-11-16	48299
2012-11-15	46302
2012-11-14	37767
2012-11-13	32691
2012-11-12	31557
