date	average_transaction_value
2018-10-01	840166114.939901331
2018-09-30	1164944325.251826029
2018-09-29	1211247076.924550615
2018-09-28	1680738187.767407996
2018-09-27	1400176330.69716803
2018-09-26	1079622405.983006536
2018-09-25	3187239738.885827349
2018-09-24	1849111649.832394833
2018-09-23	1431342946.493430657
2018-09-22	1333454761.000976086
2018-09-21	2972422336.921045504
2018-09-20	644592062.511775868
2018-09-19	949140756.87804878
2018-09-18	1685580146.909744696
2018-09-17	3572377889.999408809
2018-09-16	1071698214.17913944
2018-09-15	1483457933.981687295
2018-09-14	1415255663.718324472
2018-09-13	2273678289.709319527
2018-09-12	2084668030.826024649
2018-09-11	2450163154.158697864
2018-09-10	2534256307.192918982
2018-09-09	1519983786.537222729
2018-09-08	3266541707.962813491
2018-09-07	1944860715.224595383
2018-09-06	4417855100.134427173
2018-09-05	2270860776.341413029
2018-09-04	2484618423.677838476
2018-09-03	1694790427.907333176
2018-09-02	2039476709.684161743
2018-09-01	2526032607.325578717
2018-08-31	2069814694.134294277
2018-08-30	2112907249.286131861
2018-08-29	2934177102.640244791
2018-08-28	4463913017.993111515
2018-08-27	4774436039.441723222
2018-08-26	3198476163.727272727
2018-08-25	1158822987.438699187
2018-08-24	2463891911.307141746
2018-08-23	1787825381.589493792
2018-08-22	2006686342.22019297
2018-08-21	1151371744.897889843
2018-08-20	2150058927.691310238
2018-08-19	1719085733.8955487
2018-08-18	1567979634.89528407
2018-08-17	1474462843.269659012
2018-08-16	4274293087.148474996
2018-08-15	3086595596.385639927
2018-08-14	2463160625.174472249
2018-08-13	2996766616.943176053
2018-08-12	1842537928.206165325
2018-08-11	1229725144.103127172
2018-08-10	1524873846.176960444
2018-08-09	2438349234.948309838
2018-08-08	2532911768.80947638
2018-08-07	2289156227.078888579
2018-08-06	1473282872.074213836
2018-08-05	1157032972.451145311
2018-08-04	1374715761.824737268
2018-08-03	6047161331.604983923
2018-08-02	1290943075.095372108
2018-08-01	2550623712.043586416
2018-07-31	1573213940.711484006
2018-07-30	3849071203.162767925
2018-07-29	990625672.816702452
2018-07-28	1008151237.789766293
2018-07-27	1059377175.528882221
2018-07-26	3522618459.738058709
2018-07-25	1057861058.51465798
2018-07-24	603691790.060796128
2018-07-23	971990307.480187908
2018-07-22	525504204.614639993
2018-07-21	4924882617.527072029
2018-07-20	657183014.3790304
2018-07-19	300448026.845913384
2018-07-18	117554907.858456167
2018-07-17	265407070.98194232
2018-07-16	1429006436.906215316
2018-07-15	11776439052.313705454
2018-07-14	1179473535.140276302
2018-07-13	1304744670.691157915
2018-07-12	1752996722.347395271
2018-07-11	1958636545.82622301
2018-07-10	722863169.567613396
2018-07-09	8924111651.120406146
2018-07-08	6540668750.329078376
2018-07-07	391160251.184237231
2018-07-06	655396068.306670747
2018-07-05	839811680.143011187
2018-07-04	1597685221.597122746
2018-07-03	611621145.540701562
2018-07-02	702696744.63977185
2018-07-01	382317435.219855574
2018-06-30	359978904.125388371
2018-06-29	665022336.814278526
2018-06-28	488332581.683243107
2018-06-27	570500896.300823092
2018-06-26	1511904942.360121219
2018-06-25	502597727.300396447
2018-06-24	436902074.862072092
2018-06-23	1177222106.585571693
2018-06-22	2249436919.289672738
2018-06-21	1019398591.774841006
2018-06-20	534988810.354902292
2018-06-19	23785519849.575609756
2018-06-18	19678750081.546688875
2018-06-17	4394157452.563965885
2018-06-16	744453911.829096577
2018-06-15	779254853.084184548
2018-06-14	1258123277.448670071
2018-06-13	973500493.160768273
2018-06-12	2330854499.604397884
2018-06-11	2280539429.246116603
2018-06-10	1032776433.941411308
2018-06-09	1655566984.564870896
2018-06-08	1274531367.387171204
2018-06-07	1553768833.921132669
2018-06-06	952110623.819783764
2018-06-05	625253979.964311038
2018-06-04	1282782173.961988304
2018-06-03	1146193796.872731503
2018-06-02	1173939426.909404135
2018-06-01	1162457300.593103448
2018-05-31	1608121619.634211886
2018-05-30	2740473116.852884518
2018-05-29	3187877033.23156693
2018-05-28	3461640619.861726509
2018-05-27	3093008192.922451532
2018-05-26	3022542043.260764233
2018-05-25	2012708112.891033624
2018-05-24	1305858135.355142077
2018-05-23	1150478865.093245968
2018-05-22	1030421126.682597199
2018-05-21	1750300747.526458005
2018-05-20	1091699253.653780995
2018-05-19	1607684555.827662722
2018-05-18	1131822997.161851539
2018-05-17	1966012347.715257958
2018-05-16	1072366540.519031519
2018-05-15	1503140338.201997897
2018-05-14	1255230972.091446631
2018-05-13	1107405200.399304348
2018-05-12	498015925.421708464
2018-05-11	1994060841.131648665
2018-05-10	1075874212.907760814
2018-05-09	1129032783.495168539
2018-05-08	910806407.331599347
2018-05-07	1805085697.588873125
2018-05-06	1534048285.894725347
2018-05-05	1098983030.505825973
2018-05-04	1924849945.41925027
2018-05-03	2954902980.586660175
2018-05-02	2267199739.874238925
2018-05-01	1875791655.778832964
2018-04-30	1320622387.145345016
2018-04-29	1438840445.797257143
2018-04-28	1144766024.122881356
2018-04-27	1045788943.573482745
2018-04-26	1216305634.657210636
2018-04-25	1672325515.070799149
2018-04-24	1228755028.581794538
2018-04-23	1643775769.319314199
2018-04-22	1505813005.012925253
2018-04-21	1266092272.005870686
2018-04-20	2652614739.682496195
2018-04-19	2319387776.694427646
2018-04-18	2019653450.529313398
2018-04-17	1866710889.202332038
2018-04-16	1474186138.763605052
2018-04-15	1455311395.059460148
2018-04-14	1402828267.635327326
2018-04-13	1553942429.056351367
2018-04-12	1943264455.507719298
2018-04-11	1792426321.324104235
2018-04-10	2128864740.393915858
2018-04-09	2284963658.051919826
2018-04-08	4835247743.664251558
2018-04-07	2551268621.419855358
2018-04-06	2532393365.460958179
2018-04-05	1743363560.754671327
2018-04-04	2089554388.78395777
2018-04-03	1818380545.039206254
2018-04-02	1515259379.660635359
2018-04-01	1526013925.121719065
2018-03-31	1474468830.288410771
2018-03-30	1544274734.737132988
2018-03-29	2320714538.756162856
2018-03-28	1382736778.904631798
2018-03-27	1237272262.844373504
2018-03-26	1243038576.701848614
