date	unique_recievers
2020-05-16	186408
2020-05-15	201039
2020-05-14	197270
2020-05-13	189980
2020-05-12	199037
2020-05-11	202809
2020-05-10	204907
2020-05-09	197611
2020-05-08	206699
2020-05-07	199199
2020-05-06	183894
2020-05-05	172946
2020-05-04	180134
2020-05-03	168171
2020-05-02	166112
2020-05-01	190106
2020-04-30	212385
2020-04-29	217238
2020-04-28	188682
2020-04-27	195228
2020-04-26	181947
2020-04-25	183064
2020-04-24	197903
2020-04-23	194900
2020-04-22	184046
2020-04-21	181065
2020-04-20	179637
2020-04-19	156733
2020-04-18	167055
2020-04-17	165726
2020-04-16	167470
2020-04-15	159536
2020-04-14	157865
2020-04-13	148592
2020-04-12	139673
2020-04-11	139937
2020-04-10	154365
2020-04-09	155812
2020-04-08	155396
2020-04-07	160814
2020-04-06	179886
2020-04-05	132248
2020-04-04	134255
2020-04-03	154354
2020-04-02	150413
2020-04-01	138163
2020-03-31	155106
2020-03-30	155494
2020-03-29	121520
2020-03-28	132499
2020-03-27	142552
2020-03-26	144821
2020-03-25	146412
2020-03-24	151370
2020-03-23	170939
2020-03-22	158919
2020-03-21	171758
2020-03-20	170245
2020-03-19	169439
2020-03-18	150890
2020-03-17	156324
2020-03-16	164158
2020-03-15	132999
2020-03-14	140914
2020-03-13	191217
2020-03-12	159099
2020-03-11	143288
2020-03-10	148693
2020-03-09	156671
2020-03-08	134887
2020-03-07	136546
2020-03-06	145841
2020-03-05	146485
2020-03-04	144742
2020-03-03	141119
2020-03-02	143585
2020-03-01	139123
2020-02-29	130474
2020-02-28	147977
2020-02-27	148700
2020-02-26	152733
2020-02-25	146815
2020-02-24	138143
2020-02-23	123649
2020-02-22	121654
2020-02-21	139306
2020-02-20	139978
2020-02-19	144191
2020-02-18	151091
2020-02-17	138926
2020-02-16	129289
2020-02-15	143001
2020-02-14	150954
2020-02-13	170822
2020-02-12	190075
2020-02-11	154846
2020-02-10	145091
2020-02-09	141365
2020-02-08	141166
2020-02-07	140192
2020-02-06	136405
2020-02-05	129442
2020-02-04	118989
2020-02-03	123608
2020-02-02	110340
2020-02-01	111230
2020-01-31	116201
2020-01-30	115132
2020-01-29	115045
2020-01-28	107455
2020-01-27	108786
2020-01-26	86368
2020-01-25	103040
2020-01-24	101334
2020-01-23	107802
2020-01-22	115060
2020-01-21	120615
2020-01-20	119153
2020-01-19	117151
2020-01-18	124346
2020-01-17	136233
2020-01-16	144533
2020-01-15	143001
2020-01-14	135455
2020-01-13	125012
2020-01-12	104213
2020-01-11	114093
2020-01-10	122895
2020-01-09	128215
2020-01-08	125266
2020-01-07	125023
2020-01-06	124719
2020-01-05	107946
2020-01-04	114321
2020-01-03	124178
2020-01-02	99904
2020-01-01	90611
2019-12-31	109546
2019-12-30	114715
2019-12-29	95156
2019-12-28	101807
2019-12-27	111758
2019-12-26	120738
2019-12-25	104794
2019-12-24	112904
2019-12-23	120706
2019-12-22	99611
2019-12-21	102080
2019-12-20	123866
2019-12-19	121368
2019-12-18	136609
2019-12-17	128292
2019-12-16	128574
2019-12-15	108307
2019-12-14	107350
2019-12-13	125524
2019-12-12	123829
2019-12-11	123961
2019-12-10	127426
2019-12-09	134751
2019-12-08	92083
2019-12-07	104914
2019-12-06	124333
2019-12-05	129616
2019-12-04	132981
2019-12-03	134179
2019-12-02	146954
2019-12-01	129962
2019-11-30	116329
2019-11-29	126893
2019-11-28	124479
2019-11-27	126835
2019-11-26	129870
2019-11-25	151886
2019-11-24	114405
2019-11-23	124164
2019-11-22	152649
2019-11-21	162033
2019-11-20	136213
2019-11-19	145939
2019-11-18	141679
2019-11-17	117300
2019-11-16	122591
2019-11-15	139848
2019-11-14	151826
2019-11-13	147298
2019-11-12	144597
2019-11-11	157815
2019-11-10	129864
2019-11-09	127477
2019-11-08	146741
2019-11-07	145023
2019-11-06	146530
2019-11-05	151368
2019-11-04	139407
2019-11-03	119898
2019-11-02	125263
2019-11-01	139541
2019-10-31	147010
2019-10-30	146791
2019-10-29	150683
2019-10-28	152078
2019-10-27	134570
2019-10-26	145315
2019-10-25	145651
2019-10-24	143507
2019-10-23	148509
2019-10-22	148104
2019-10-21	151339
2019-10-20	130249
2019-10-19	146646
2019-10-18	161226
2019-10-17	142901
2019-10-16	143033
2019-10-15	154097
2019-10-14	142151
2019-10-13	125880
2019-10-12	132932
2019-10-11	145866
2019-10-10	154925
2019-10-09	165391
2019-10-08	153140
2019-10-07	144493
2019-10-06	122007
2019-10-05	134115
2019-10-04	129572
2019-10-03	132282
2019-10-02	136657
2019-10-01	140289
2019-09-30	149642
2019-09-29	129887
2019-09-28	133508
2019-09-27	147329
2019-09-26	149571
2019-09-25	168238
2019-09-24	171138
2019-09-23	147508
2019-09-22	132595
2019-09-21	140087
2019-09-20	175721
2019-09-19	152109
2019-09-18	165769
2019-09-17	159148
2019-09-16	174431
2019-09-15	150762
2019-09-14	149517
2019-09-13	148283
2019-09-12	169792
2019-09-11	166494
2019-09-10	158553
2019-09-09	172609
2019-09-08	152038
2019-09-07	154761
2019-09-06	175349
2019-09-05	171065
2019-09-04	152319
2019-09-03	162079
2019-09-02	161900
2019-09-01	139878
2019-08-31	151537
2019-08-30	161186
2019-08-29	171792
2019-08-28	165294
2019-08-27	166569
2019-08-26	170852
2019-08-25	151747
2019-08-24	157878
2019-08-23	173821
2019-08-22	175115
2019-08-21	190462
2019-08-20	182397
2019-08-19	170635
2019-08-18	149968
2019-08-17	164326
2019-08-16	177870
2019-08-15	174651
2019-08-14	182422
2019-08-13	186453
2019-08-12	171273
2019-08-11	152900
2019-08-10	159282
2019-08-09	174698
2019-08-08	164406
2019-08-07	179840
2019-08-06	196931
2019-08-05	182972
2019-08-04	143678
2019-08-03	149165
2019-08-02	164871
2019-08-01	166912
2019-07-31	166916
2019-07-30	171665
2019-07-29	164317
2019-07-28	154914
2019-07-27	157309
2019-07-26	157649
2019-07-25	147804
2019-07-24	150687
2019-07-23	158326
2019-07-22	181629
2019-07-21	133315
2019-07-20	147569
2019-07-19	155476
2019-07-18	166640
2019-07-17	182535
2019-07-16	166323
2019-07-15	183300
2019-07-14	159933
2019-07-13	144131
2019-07-12	176204
2019-07-11	176719
2019-07-10	181501
2019-07-09	185645
2019-07-08	175956
2019-07-07	151163
2019-07-06	150193
2019-07-05	162530
2019-07-04	180283
2019-07-03	189650
2019-07-02	184306
2019-07-01	192178
2019-06-30	173575
2019-06-29	185798
2019-06-28	201524
2019-06-27	219908
2019-06-26	228343
2019-06-25	204237
2019-06-24	208238
2019-06-23	179403
2019-06-22	202478
2019-06-21	201663
2019-06-20	189142
2019-06-19	196256
2019-06-18	201866
2019-06-17	192571
2019-06-16	223747
2019-06-15	228024
2019-06-14	193791
2019-06-13	196774
2019-06-12	175850
2019-06-11	175674
2019-06-10	173843
2019-06-09	160455
2019-06-08	155042
2019-06-07	172980
2019-06-06	190656
2019-06-05	187170
2019-06-04	204699
2019-06-03	254113
2019-06-02	272013
2019-06-01	246666
2019-05-31	227931
2019-05-30	221801
2019-05-29	236069
2019-05-28	230778
2019-05-27	227812
2019-05-26	178522
2019-05-25	188962
2019-05-24	205049
2019-05-23	203102
2019-05-22	204617
2019-05-21	218696
2019-05-20	200037
2019-05-19	180748
2019-05-18	194382
2019-05-17	223154
2019-05-16	254023
2019-05-15	242480
2019-05-14	219549
2019-05-13	202501
2019-05-12	168867
2019-05-11	175449
2019-05-10	181485
2019-05-09	169991
2019-05-08	172819
2019-05-07	175008
2019-05-06	173603
2019-05-05	150252
2019-05-04	150639
2019-05-03	163632
2019-05-02	159322
2019-05-01	175465
2019-04-30	170643
2019-04-29	163728
2019-04-28	152289
2019-04-27	140881
2019-04-26	172613
2019-04-25	170585
2019-04-24	172817
2019-04-23	183166
2019-04-22	196363
2019-04-21	172137
2019-04-20	154383
2019-04-19	171200
2019-04-18	163243
2019-04-17	168502
2019-04-16	171328
2019-04-15	167591
2019-04-14	139660
2019-04-13	143586
2019-04-12	156037
2019-04-11	175978
2019-04-10	174279
2019-04-09	170770
2019-04-08	181128
2019-04-07	154367
2019-04-06	144717
2019-04-05	155487
2019-04-04	168489
2019-04-03	199211
2019-04-02	193547
2019-04-01	188344
2019-03-31	148080
2019-03-30	159219
2019-03-29	163260
2019-03-28	170272
2019-03-27	160912
2019-03-26	158353
2019-03-25	159576
2019-03-24	137104
2019-03-23	133869
2019-03-22	150875
2019-03-21	148418
2019-03-20	160127
2019-03-19	151043
2019-03-18	149406
2019-03-17	136047
2019-03-16	134766
2019-03-15	141186
2019-03-14	150793
2019-03-13	143480
2019-03-12	145520
2019-03-11	137612
2019-03-10	126826
2019-03-09	136618
2019-03-08	146450
2019-03-07	143902
2019-03-06	143718
2019-03-05	144826
2019-03-04	148883
2019-03-03	120594
2019-03-02	127345
2019-03-01	136088
2019-02-28	155358
2019-02-27	138705
2019-02-26	141785
2019-02-25	148973
2019-02-24	137481
2019-02-23	126042
2019-02-22	136055
2019-02-21	133799
2019-02-20	136366
2019-02-19	151262
2019-02-18	149765
2019-02-17	120731
2019-02-16	124045
2019-02-15	130435
2019-02-14	128807
2019-02-13	132790
2019-02-12	128657
2019-02-11	120302
2019-02-10	107878
2019-02-09	116914
2019-02-08	122525
2019-02-07	117004
2019-02-06	123242
2019-02-05	115426
2019-02-04	116723
2019-02-03	115155
2019-02-02	125229
2019-02-01	136113
2019-01-31	140651
2019-01-30	144660
2019-01-29	142820
2019-01-28	159521
2019-01-27	140496
2019-01-26	136592
2019-01-25	142498
2019-01-24	136004
2019-01-23	142880
2019-01-22	140787
2019-01-21	142811
2019-01-20	131013
2019-01-19	137895
2019-01-18	146564
2019-01-17	141741
2019-01-16	143390
2019-01-15	147122
2019-01-14	151241
2019-01-13	139811
2019-01-12	128672
2019-01-11	148627
2019-01-10	162471
2019-01-09	162443
2019-01-08	159019
2019-01-07	160430
2019-01-06	139149
2019-01-05	141315
2019-01-04	148502
2019-01-03	153289
2019-01-02	150981
2019-01-01	127592
2018-12-31	141695
2018-12-30	137623
2018-12-29	146515
2018-12-28	166825
2018-12-27	146541
2018-12-26	145711
2018-12-25	146113
2018-12-24	175995
2018-12-23	150586
2018-12-22	141139
2018-12-21	163461
2018-12-20	164131
2018-12-19	163977
2018-12-18	156280
2018-12-17	163013
2018-12-16	168400
2018-12-15	150849
2018-12-14	155025
2018-12-13	152766
2018-12-12	147198
2018-12-11	152459
2018-12-10	175048
2018-12-09	154398
2018-12-08	157619
2018-12-07	166579
2018-12-06	163171
2018-12-05	159728
2018-12-04	155263
2018-12-03	157446
2018-12-02	140635
2018-12-01	150229
2018-11-30	167334
2018-11-29	160805
2018-11-28	182007
2018-11-27	153930
2018-11-26	159493
2018-11-25	160250
2018-11-24	141198
2018-11-23	161554
2018-11-22	156300
2018-11-21	168217
2018-11-20	188654
2018-11-19	177683
2018-11-18	147332
2018-11-17	155735
2018-11-16	170244
2018-11-15	175957
2018-11-14	176195
2018-11-13	169423
2018-11-12	170909
2018-11-11	165631
2018-11-10	156262
2018-11-09	167533
2018-11-08	167980
2018-11-07	174466
2018-11-06	175100
2018-11-05	182030
2018-11-04	155116
2018-11-03	155987
2018-11-02	169082
2018-11-01	183072
2018-10-31	188062
2018-10-30	184489
2018-10-29	181990
2018-10-28	169854
2018-10-27	145110
2018-10-26	168404
2018-10-25	167376
2018-10-24	168852
2018-10-23	168174
2018-10-22	173349
2018-10-21	150874
2018-10-20	164881
2018-10-19	162492
2018-10-18	167324
2018-10-17	169528
2018-10-16	175339
2018-10-15	175914
2018-10-14	150938
2018-10-13	147497
2018-10-12	162888
2018-10-11	166534
2018-10-10	158311
2018-10-09	157750
2018-10-08	165089
2018-10-07	149955
2018-10-06	173451
2018-10-05	169674
2018-10-04	171618
2018-10-03	156475
2018-10-02	160202
2018-10-01	163737
2018-09-30	157851
2018-09-29	146855
2018-09-28	178864
2018-09-27	170805
2018-09-26	157584
2018-09-25	161144
2018-09-24	150687
2018-09-23	145515
2018-09-22	149903
2018-09-21	179800
2018-09-20	168232
2018-09-19	156823
2018-09-18	159422
2018-09-17	172253
2018-09-16	146693
2018-09-15	149215
2018-09-14	165963
2018-09-13	179168
2018-09-12	177216
2018-09-11	174162
2018-09-10	174321
2018-09-09	161889
2018-09-08	162469
2018-09-07	182954
2018-09-06	197723
2018-09-05	191871
2018-09-04	179591
2018-09-03	201397
2018-09-02	194407
2018-09-01	195624
2018-08-31	177212
2018-08-30	183849
2018-08-29	161936
2018-08-28	203644
2018-08-27	178532
2018-08-26	169205
2018-08-25	166204
2018-08-24	170635
2018-08-23	183416
2018-08-22	178041
2018-08-21	184062
2018-08-20	193424
2018-08-19	159823
2018-08-18	165615
2018-08-17	182560
2018-08-16	202858
2018-08-15	198892
2018-08-14	214412
2018-08-13	212681
2018-08-12	192302
2018-08-11	198914
2018-08-10	202559
2018-08-09	195395
2018-08-08	194892
2018-08-07	202001
2018-08-06	213355
2018-08-05	199963
2018-08-04	195806
2018-08-03	219778
2018-08-02	206864
2018-08-01	232865
2018-07-31	238150
2018-07-30	236573
2018-07-29	219008
2018-07-28	229584
2018-07-27	230867
2018-07-26	228404
2018-07-25	226557
2018-07-24	222762
2018-07-23	207937
2018-07-22	199461
2018-07-21	195491
2018-07-20	218659
2018-07-19	222457
2018-07-18	222989
2018-07-17	221824
2018-07-16	220275
2018-07-15	158516
2018-07-14	153917
2018-07-13	173510
2018-07-12	179433
2018-07-11	180383
2018-07-10	198197
2018-07-09	201864
2018-07-08	184702
2018-07-07	159137
2018-07-06	170413
2018-07-05	178786
2018-07-04	173636
2018-07-03	175191
2018-07-02	183698
2018-07-01	151871
2018-06-30	179881
2018-06-29	217681
2018-06-28	248953
2018-06-27	223056
2018-06-26	199825
2018-06-25	218473
2018-06-24	216464
2018-06-23	219284
2018-06-22	228833
2018-06-21	225821
2018-06-20	219081
2018-06-19	224012
2018-06-18	225451
2018-06-17	204986
2018-06-16	195582
2018-06-15	234578
2018-06-14	254704
2018-06-13	254877
2018-06-12	227958
2018-06-11	243327
2018-06-10	220811
2018-06-09	217283
2018-06-08	230730
2018-06-07	253896
2018-06-06	250392
2018-06-05	262475
2018-06-04	261557
2018-06-03	251694
2018-06-02	239035
2018-06-01	255453
2018-05-31	258194
2018-05-30	275630
2018-05-29	262588
2018-05-28	296296
2018-05-27	250938
2018-05-26	230825
2018-05-25	256186
2018-05-24	274959
2018-05-23	282513
2018-05-22	249896
2018-05-21	260836
2018-05-20	239102
2018-05-19	276613
2018-05-18	281199
2018-05-17	272017
2018-05-16	263942
2018-05-15	257063
2018-05-14	280298
2018-05-13	249886
2018-05-12	257897
2018-05-11	274099
2018-05-10	271185
2018-05-09	275151
2018-05-08	257395
2018-05-07	259908
2018-05-06	258272
2018-05-05	240797
2018-05-04	274830
2018-05-03	275127
2018-05-02	256806
2018-05-01	240034
2018-04-30	264706
2018-04-29	229838
2018-04-28	247621
2018-04-27	243761
2018-04-26	247261
2018-04-25	262870
2018-04-24	291599
2018-04-23	274130
2018-04-22	251928
2018-04-21	272092
2018-04-20	265413
2018-04-19	245103
2018-04-18	226352
2018-04-17	250236
2018-04-16	227121
2018-04-15	208117
2018-04-14	200267
2018-04-13	244253
2018-04-12	234733
2018-04-11	200959
2018-04-10	202889
2018-04-09	221989
2018-04-08	203358
2018-04-07	196135
2018-04-06	225464
2018-04-05	235129
2018-04-04	210073
2018-04-03	224507
2018-04-02	212089
2018-04-01	189008
2018-03-31	199090
2018-03-30	222672
2018-03-29	217765
2018-03-28	205986
2018-03-27	214704
2018-03-26	234471
2018-03-25	187127
2018-03-24	210758
2018-03-23	227354
2018-03-22	229458
2018-03-21	233094
2018-03-20	232750
2018-03-19	254460
2018-03-18	246286
2018-03-17	210548
2018-03-16	241628
2018-03-15	250599
2018-03-14	242474
2018-03-13	231198
2018-03-12	249159
2018-03-11	202125
2018-03-10	221695
2018-03-09	256144
2018-03-08	247093
2018-03-07	261899
2018-03-06	249740
2018-03-05	264858
2018-03-04	215080
2018-03-03	231424
2018-03-02	258908
2018-03-01	251912
2018-02-28	275367
2018-02-27	260591
2018-02-26	270991
2018-02-25	215984
2018-02-24	221980
2018-02-23	245663
2018-02-22	254533
2018-02-21	267264
2018-02-20	290430
2018-02-19	275186
2018-02-18	238383
2018-02-17	252652
2018-02-16	248808
2018-02-15	278924
2018-02-14	264743
2018-02-13	266264
2018-02-12	312475
2018-02-11	259316
2018-02-10	315794
2018-02-09	291197
2018-02-08	232973
2018-02-07	304190
2018-02-06	348067
2018-02-05	341978
2018-02-04	296602
2018-02-03	309653
2018-02-02	398162
2018-02-01	388365
2018-01-31	351237
2018-01-30	348742
2018-01-29	360739
2018-01-28	345336
2018-01-27	302482
2018-01-26	363121
2018-01-25	265063
2018-01-24	356943
2018-01-23	365777
2018-01-22	396008
2018-01-21	338074
2018-01-20	358995
2018-01-19	393899
2018-01-18	488146
2018-01-17	529929
2018-01-16	534529
2018-01-15	486172
2018-01-14	407605
2018-01-13	465841
2018-01-12	475090
2018-01-11	532190
2018-01-10	544672
2018-01-09	529973
2018-01-08	544766
2018-01-07	471040
2018-01-06	562604
2018-01-05	599109
2018-01-04	601693
2018-01-03	547838
2018-01-02	462488
2018-01-01	351679
2017-12-31	360535
2017-12-30	483225
2017-12-29	440921
2017-12-28	385374
2017-12-27	357570
2017-12-26	312099
2017-12-25	299828
2017-12-24	285652
2017-12-23	354979
2017-12-22	436131
2017-12-21	451422
2017-12-20	406791
2017-12-19	401935
2017-12-18	383192
2017-12-17	319203
2017-12-16	319634
2017-12-15	335763
2017-12-14	371653
2017-12-13	342430
2017-12-12	306132
2017-12-11	287946
2017-12-10	225315
2017-12-09	218520
2017-12-08	252137
2017-12-07	237602
2017-12-06	326626
2017-12-05	228534
2017-12-04	224910
2017-12-03	226901
2017-12-02	220833
2017-12-01	224048
2017-11-30	236007
2017-11-29	243867
2017-11-28	224940
2017-11-27	205707
2017-11-26	174577
2017-11-25	172465
2017-11-24	177861
2017-11-23	180798
2017-11-22	177786
2017-11-21	176178
2017-11-20	177432
2017-11-19	149604
2017-11-18	148154
2017-11-17	165877
2017-11-16	159648
2017-11-15	179758
2017-11-14	156971
2017-11-13	146152
2017-11-12	150744
2017-11-11	124376
2017-11-10	152352
2017-11-09	148952
2017-11-08	146982
2017-11-07	135525
2017-11-06	135231
2017-11-05	114033
2017-11-04	113083
2017-11-03	146121
2017-11-02	162897
2017-11-01	145504
2017-10-31	147678
2017-10-30	131539
2017-10-29	120384
2017-10-28	117934
2017-10-27	125321
2017-10-26	134796
2017-10-25	125623
2017-10-24	138439
2017-10-23	135801
2017-10-22	115300
2017-10-21	130282
2017-10-20	130666
2017-10-19	129967
2017-10-18	127271
2017-10-17	127330
2017-10-16	117311
2017-10-15	113783
2017-10-14	114976
2017-10-13	133132
2017-10-12	120581
2017-10-11	112131
2017-10-10	121642
2017-10-09	109347
2017-10-08	102861
2017-10-07	99928
2017-10-06	107261
2017-10-05	106519
2017-10-04	104349
2017-10-03	112797
2017-10-02	112241
2017-10-01	99159
2017-09-30	101896
2017-09-29	113951
2017-09-28	114793
2017-09-27	110591
2017-09-26	104643
2017-09-25	106226
2017-09-24	95742
2017-09-23	93878
2017-09-22	101230
2017-09-21	118301
2017-09-20	119752
2017-09-19	130771
2017-09-18	146321
2017-09-17	116599
2017-09-16	128899
2017-09-15	164228
2017-09-14	140361
2017-09-13	130488
2017-09-12	152268
2017-09-11	136934
2017-09-10	126373
2017-09-09	133934
2017-09-08	158735
2017-09-07	148448
2017-09-06	170894
2017-09-05	159017
2017-09-04	156528
2017-09-03	115624
2017-09-02	127924
2017-09-01	144703
2017-08-31	150442
2017-08-30	151977
2017-08-29	142302
2017-08-28	134570
2017-08-27	118190
2017-08-26	113016
2017-08-25	136220
2017-08-24	131401
2017-08-23	139793
2017-08-22	125680
2017-08-21	143797
2017-08-20	111078
2017-08-19	136689
2017-08-18	155492
2017-08-17	151652
2017-08-16	146943
2017-08-15	150424
2017-08-14	157170
2017-08-13	123758
2017-08-12	122038
2017-08-11	131336
2017-08-10	130881
2017-08-09	112265
2017-08-08	125036
2017-08-07	107440
2017-08-06	100014
2017-08-05	99278
2017-08-04	101323
2017-08-03	92661
2017-08-02	94246
2017-08-01	91875
2017-07-31	104435
2017-07-30	94171
2017-07-29	85278
2017-07-28	99305
2017-07-27	95407
2017-07-26	91147
2017-07-25	99717
2017-07-24	100845
2017-07-23	96059
2017-07-22	84419
2017-07-21	100275
2017-07-20	103504
2017-07-19	106625
2017-07-18	106114
2017-07-17	98065
2017-07-16	99417
2017-07-15	90986
2017-07-14	99264
2017-07-13	99597
2017-07-12	107800
2017-07-11	114453
2017-07-10	111506
2017-07-09	89020
2017-07-08	97280
2017-07-07	111782
2017-07-06	103934
2017-07-05	103582
2017-07-04	107253
2017-07-03	113813
2017-07-02	94826
2017-07-01	94550
2017-06-30	102703
2017-06-29	107360
2017-06-28	109491
2017-06-27	103738
2017-06-26	126377
2017-06-25	93808
2017-06-24	105364
2017-06-23	115978
2017-06-22	117949
2017-06-21	75725
2017-06-20	127823
2017-06-19	116447
2017-06-18	101350
2017-06-17	98144
2017-06-16	100558
2017-06-15	111131
2017-06-14	108085
2017-06-13	116928
2017-06-12	117403
2017-06-11	100530
2017-06-10	91389
2017-06-09	83999
2017-06-08	77396
2017-06-07	81147
2017-06-06	83384
2017-06-05	77549
2017-06-04	69775
2017-06-03	69123
2017-06-02	69559
2017-06-01	77532
2017-05-31	88704
2017-05-30	73773
2017-05-29	60600
2017-05-28	56582
2017-05-27	58183
2017-05-26	65375
2017-05-25	71840
2017-05-24	71487
2017-05-23	74414
2017-05-22	67510
2017-05-21	53475
2017-05-20	44840
2017-05-19	60119
2017-05-18	51402
2017-05-17	52232
2017-05-16	45962
2017-05-15	45331
2017-05-14	39935
2017-05-13	38108
2017-05-12	41418
2017-05-11	47465
2017-05-10	45588
2017-05-09	45894
2017-05-08	47762
2017-05-07	43130
2017-05-06	38797
2017-05-05	44678
2017-05-04	46832
2017-05-03	37465
2017-05-02	40187
2017-05-01	42986
2017-04-30	37267
2017-04-29	35801
2017-04-28	37437
2017-04-27	40235
2017-04-26	37616
2017-04-25	30107
2017-04-24	31313
2017-04-23	28304
2017-04-22	27984
2017-04-21	28183
2017-04-20	32837
2017-04-19	30808
2017-04-18	31155
2017-04-17	27256
2017-04-16	25600
2017-04-15	28156
2017-04-14	28855
2017-04-13	30563
2017-04-12	28957
2017-04-11	27288
2017-04-10	27863
2017-04-09	26030
2017-04-08	26479
2017-04-07	29253
2017-04-06	36352
2017-04-05	30329
2017-04-04	31476
2017-04-03	35761
2017-04-02	31555
2017-04-01	27643
2017-03-31	36090
2017-03-30	35315
2017-03-29	30110
2017-03-28	29297
2017-03-27	29582
2017-03-26	27537
2017-03-25	30310
2017-03-24	32001
2017-03-23	27615
2017-03-22	27633
2017-03-21	29758
2017-03-20	29468
2017-03-19	28623
2017-03-18	32384
2017-03-17	38947
2017-03-16	39426
2017-03-15	28632
2017-03-14	27091
2017-03-13	31045
2017-03-12	23865
2017-03-11	22674
2017-03-10	21011
2017-03-09	22693
2017-03-08	20174
2017-03-07	19851
2017-03-06	21312
2017-03-05	19679
2017-03-04	20855
2017-03-03	23406
2017-03-02	23078
2017-03-01	22019
2017-02-28	20938
2017-02-27	18767
2017-02-26	17530
2017-02-25	17464
2017-02-24	18237
2017-02-23	16586
2017-02-22	16802
2017-02-21	16902
2017-02-20	17021
2017-02-19	16081
2017-02-18	16499
2017-02-17	16493
2017-02-16	16830
2017-02-15	17426
2017-02-14	17249
2017-02-13	16782
2017-02-12	15459
2017-02-11	14612
2017-02-10	15521
2017-02-09	15602
2017-02-08	15495
2017-02-07	15154
2017-02-06	14911
2017-02-05	15695
2017-02-04	15437
2017-02-03	14657
2017-02-02	14676
2017-02-01	14984
2017-01-31	14423
2017-01-30	15274
2017-01-29	14459
2017-01-28	14829
2017-01-27	14899
2017-01-26	14974
2017-01-25	15022
2017-01-24	16124
2017-01-23	15153
2017-01-22	15274
2017-01-21	15080
2017-01-20	15973
2017-01-19	14975
2017-01-18	15191
2017-01-17	16300
2017-01-16	15563
2017-01-15	15071
2017-01-14	14415
2017-01-13	14856
2017-01-12	15555
2017-01-11	15081
2017-01-10	14988
2017-01-09	15169
2017-01-08	14525
2017-01-07	15148
2017-01-06	15256
2017-01-05	17153
2017-01-04	16189
2017-01-03	13429
2017-01-02	14029
2017-01-01	13050
2016-12-31	14339
2016-12-30	14006
2016-12-29	13920
2016-12-28	13942
2016-12-27	13406
2016-12-26	12986
2016-12-25	13110
2016-12-24	14272
2016-12-23	16151
2016-12-22	21219
2016-12-21	14692
2016-12-20	15678
2016-12-19	15568
2016-12-18	12199
2016-12-17	13423
2016-12-16	14878
2016-12-15	14090
2016-12-14	13995
2016-12-13	13654
2016-12-12	14807
2016-12-11	13690
2016-12-10	13880
2016-12-09	13974
2016-12-08	14277
2016-12-07	14120
2016-12-06	15861
2016-12-05	14357
2016-12-04	12992
2016-12-03	14046
2016-12-02	15439
2016-12-01	13722
2016-11-30	15140
2016-11-29	13881
2016-11-28	14883
2016-11-27	14746
2016-11-26	13327
2016-11-25	11719
2016-11-24	14973
2016-11-23	15427
2016-11-22	14878
2016-11-21	14711
2016-11-20	15127
2016-11-19	14551
2016-11-18	15041
2016-11-17	14265
2016-11-16	14310
2016-11-15	15436
2016-11-14	14397
2016-11-13	15302
2016-11-12	14696
2016-11-11	15763
2016-11-10	14566
2016-11-09	15642
2016-11-08	15284
2016-11-07	16052
2016-11-06	13462
2016-11-05	15108
2016-11-04	11729
2016-11-03	16220
2016-11-02	19083
2016-11-01	15785
2016-10-31	18110
2016-10-30	13532
2016-10-29	15450
2016-10-28	16629
2016-10-27	16774
2016-10-26	17058
2016-10-25	16948
2016-10-24	17342
2016-10-23	14815
2016-10-22	15606
2016-10-21	21892
2016-10-20	17457
2016-10-19	12743
2016-10-18	16867
2016-10-17	15216
2016-10-16	12886
2016-10-15	10794
2016-10-14	14294
2016-10-13	8388
2016-10-12	10466
2016-10-11	15790
2016-10-10	18693
2016-10-09	17382
2016-10-08	15763
2016-10-07	17479
2016-10-06	14257
2016-10-05	14950
2016-10-04	13943
2016-10-03	17056
2016-10-02	17946
2016-10-01	18134
2016-09-30	15146
2016-09-29	16108
2016-09-28	17177
2016-09-27	15862
2016-09-26	16104
2016-09-25	16277
2016-09-24	16696
2016-09-23	16541
2016-09-22	16011
2016-09-21	17466
2016-09-20	21556
2016-09-19	19557
2016-09-18	18253
2016-09-17	19488
2016-09-16	19451
2016-09-15	19547
2016-09-14	18705
2016-09-13	19069
2016-09-12	19543
2016-09-11	19121
2016-09-10	18606
2016-09-09	18669
2016-09-08	20192
2016-09-07	17613
2016-09-06	19326
2016-09-05	18877
2016-09-04	18850
2016-09-03	18821
2016-09-02	19556
2016-09-01	19685
2016-08-31	20084
2016-08-30	18647
2016-08-29	19250
2016-08-28	18733
2016-08-27	18448
2016-08-26	18387
2016-08-25	19593
2016-08-24	18418
2016-08-23	19434
2016-08-22	18802
2016-08-21	18506
2016-08-20	18034
2016-08-19	18612
2016-08-18	18279
2016-08-17	18566
2016-08-16	18511
2016-08-15	18550
2016-08-14	17915
2016-08-13	18146
2016-08-12	18391
2016-08-11	20082
2016-08-10	19041
2016-08-09	20231
2016-08-08	18229
2016-08-07	18418
2016-08-06	17889
2016-08-05	18964
2016-08-04	19859
2016-08-03	19509
2016-08-02	16506
2016-08-01	19374
2016-07-31	19647
2016-07-30	18911
2016-07-29	19935
2016-07-28	21123
2016-07-27	23203
2016-07-26	24356
2016-07-25	21400
2016-07-24	21968
2016-07-23	18849
2016-07-22	20877
2016-07-21	18526
2016-07-20	19538
2016-07-19	13714
2016-07-18	16769
