date	average_transaction_value
2021-04-17	117637805869534.06882428
2021-04-16	136030819668695.30949342
2021-04-15	167629581636288.182580555
2021-04-14	103961010860102.319032049
2021-04-13	87397300839848.778957952
2021-04-12	72764499262047.947428768
2021-04-11	105945423606503.903358641
2021-04-10	70380473401184.790192766
2021-04-09	67778464437516.262689198
2021-04-08	83315417913745.682735925
2021-04-07	92357437785248.070052091
2021-04-06	61206410615555.721115638
2021-04-05	56726258229189.12275293
2021-04-04	47726861095273.702488367
2021-04-03	38431520993205.451027385
2021-04-02	47952605964050.383099357
2021-04-01	94744740877370.760137097
2021-03-31	38066114821201.711289603
2021-03-30	35934733533630.256803761
2021-03-29	24315576666373.403920348
2021-03-28	29447846128195.944279174
2021-03-27	22953703467626.354645459
2021-03-26	32974638800412.017691188
2021-03-25	37712818231994.625415104
2021-03-24	39127661901615.861159393
2021-03-23	45776301534110.886392383
2021-03-22	48744002294490.196014127
2021-03-21	38685520770731.907623269
2021-03-20	48707587018382.670758837
2021-03-19	47680964773606.785686845
2021-03-18	52303055027280.648898233
2021-03-17	55558106353924.295337702
2021-03-16	52870611643107.790414668
2021-03-15	56894019137059.359530026
2021-03-14	64969416258800.412709669
2021-03-13	88574777329471.284955986
2021-03-12	65584621027948.731080486
2021-03-11	59535956619059.239280816
2021-03-10	47113934188874.308178599
2021-03-09	47368144779772.250318622
2021-03-08	47344942463411.613909717
2021-03-07	39055864722837.546522352
2021-03-06	50946634801261.516887982
2021-03-05	53145574603443.178210157
2021-03-04	57710461358182.961601368
2021-03-03	73041177103395.827817736
2021-03-02	65973259972250.492207186
2021-03-01	46625950876442.889835395
2021-02-28	51646201329941.649763061
2021-02-27	106258512100853.884988258
2021-02-26	117984845577485.144301887
2021-02-25	104277888351183.267441146
2021-02-24	153646142599173.401446447
2021-02-23	132350531028996.523051948
2021-02-22	95516469472520.97377251
2021-02-21	72479955410947.140422713
2021-02-20	122673999436066.226958947
2021-02-19	127245090326860.03279932
2021-02-18	96752970971898.006228159
2021-02-17	93522129474260.042650019
2021-02-16	99391413947593.168647728
2021-02-15	126813680573150.211007329
2021-02-14	151228450734491.941170204
2021-02-13	89315159560993.509962198
2021-02-12	180920218373615.005825793
2021-02-11	103986383092058.394251188
2021-02-10	145024710998155.05583203
2021-02-09	121327259362158.96492521
2021-02-08	248376779303218.353627832
2021-02-07	128070667394847.513888889
2021-02-06	109215183337394.328874054
2021-02-05	217161545628389.684616357
2021-02-04	166653006438615.491157421
2021-02-03	183705720785763.75857147
2021-02-02	381675201929813.433740341
2021-02-01	503310216624287.918837305
2021-01-31	243729463903249.157974177
2021-01-30	288430780597916.174442333
2021-01-29	320896426254775.418564911
2021-01-28	358522405555960.013448859
2021-01-27	204902198065047.061800999
2021-01-26	44236028769703.172561436
2021-01-25	102654096143316.845740786
2021-01-24	31576510911565.299939564
2021-01-23	37941683026302.79468452
2021-01-22	52497430789567.916016194
2021-01-21	61084586107231.364701316
2021-01-20	90703889044365.100563489
2021-01-19	58091646194337.764962707
2021-01-18	69703585487819.833244312
2021-01-17	63778733668496.922588514
2021-01-16	67434183235971.245246135
2021-01-15	149083292375968.304671816
2021-01-14	117949652851702.495314788
2021-01-13	74471186075239.121143332
2021-01-12	132671581522217.63419574
2021-01-11	252469398932215.095769789
2021-01-10	78438058967482.717009744
2021-01-09	95430983952537.885367581
2021-01-08	180410537733722.759166481
2021-01-07	154009178175281.035194068
2021-01-06	161268174594096.134697016
2021-01-05	289773216971868.830446118
2021-01-04	297352494166732.678538903
2021-01-03	358456929560826.059660622
2021-01-02	313351171347225.440005426
2021-01-01	71728218048436.691095548
2020-12-31	61072587029234.997441118
2020-12-30	70875391515698.231237225
2020-12-29	61224818939646.185016682
2020-12-28	45033378723020.94802995
2020-12-27	59216046009538.404544979
2020-12-26	56828203216016.818346484
2020-12-25	47147900561735.396301256
2020-12-24	33725158749366.05781708
2020-12-23	86063224591235.021882644
2020-12-22	95239035499268.678861376
2020-12-21	136813424220678.125182854
2020-12-20	116302038104797.423059064
2020-12-19	43364151075374.533798214
2020-12-18	36502369828061.938371294
2020-12-17	76491274728209.95431181
2020-12-16	16944187207218.276815472
2020-12-15	18300843425297.091822331
2020-12-14	22307980899738.776858124
2020-12-13	16571478342827.036312778
2020-12-12	14129763755792.174523494
2020-12-11	13178039492032.16660172
2020-12-10	17769323574278.957872023
2020-12-09	20463976620716.56993999
2020-12-08	15749138240681.529180263
2020-12-07	17290493794703.052263607
2020-12-06	12230462912503.215247387
2020-12-05	14169807824620.555191996
2020-12-04	17871595250909.508774044
2020-12-03	21241301268644.263949859
2020-12-02	18161099258219.332538883
2020-12-01	34202817630447.908824543
2020-11-30	34233676090463.287522072
2020-11-29	18584796765508.26202623
2020-11-28	26450701019332.336366417
2020-11-27	56193406495134.673185518
2020-11-26	54602293078487.40542821
2020-11-25	38195510428818.449498768
2020-11-24	61236520850068.151454386
2020-11-23	19383549112044.103777278
2020-11-22	27476922587508.721495032
2020-11-21	41751652758963.422430415
2020-11-20	36020402257714.28129902
2020-11-19	30782171073305.233682113
2020-11-18	32912330656386.581345128
2020-11-17	35308640426345.773129763
2020-11-16	34552262241714.759261946
2020-11-15	16858284281284.229499975
