date	total_transaction_volume
2022-06-05	22319973.323891932
2022-06-04	32043270.189317359
2022-06-03	38562846.236016275
2022-06-02	72130670.274201614
2022-06-01	60003691.239739592
2022-05-31	78428997.604067926
2022-05-30	56368199.424051665
2022-05-29	44323248.141604538
2022-05-28	35575272.096033009
2022-05-27	67353024.560606818
2022-05-26	63340717.382466672
2022-05-25	72006458.601032999
2022-05-24	44064325.836983316
2022-05-23	42843817.640548825
2022-05-22	35621201.860968118
2022-05-21	42800368.857215678
2022-05-20	56829370.523443688
2022-05-19	45899867.911736428
2022-05-18	64513209.385376494
2022-05-17	60421134.455786309
2022-05-16	68124974.301962852
2022-05-15	76003726.486373871
2022-05-14	69508321.504856166
2022-05-13	138599757.946552451
2022-05-12	144391034.238440685
2022-05-11	205606192.925975978
2022-05-10	132714726.111837676
2022-05-09	113200558.670645013
2022-05-08	111979114.749215944
2022-05-07	87341376.183146532
2022-05-06	125634440.520986355
2022-05-05	63115806.288557774
2022-05-04	91837860.478993716
2022-05-03	68334865.740998173
2022-05-02	42204212.860520949
2022-05-01	60165945.066602544
2022-04-30	41678019.302747418
2022-04-29	74676620.786241487
2022-04-28	41877365.969807992
2022-04-27	30366915.227797071
2022-04-26	31977963.82224018
2022-04-25	40929349.175685327
2022-04-24	29975687.835617879
2022-04-23	28834211.038489873
2022-04-22	43058252.330741845
2022-04-21	43324278.56225131
2022-04-20	32580581.300197937
2022-04-19	42601964.031141354
2022-04-18	41368276.807288002
2022-04-17	25327401.384674061
2022-04-16	28749635.793241191
2022-04-15	37623667.245854784
2022-04-14	36638062.751634221
2022-04-13	46223276.006684605
2022-04-12	47264387.857486495
2022-04-11	52611783.144401875
2022-04-10	22016796.94044498
2022-04-09	20246636.255925808
2022-04-08	34172687.033684776
2022-04-07	40083579.830277889
2022-04-06	44463235.479615998
2022-04-05	30037588.504644955
2022-04-04	33390945.633058862
2022-04-03	22932431.344524181
2022-04-02	31029379.69087996
2022-04-01	37603066.488060487
2022-03-31	42318997.170460404
2022-03-30	36131828.839579953
2022-03-29	38539462.116549864
2022-03-28	38620098.434746814
2022-03-27	25952482.84152234
2022-03-26	31118578.236262242
2022-03-25	36412907.000280996
2022-03-24	56370604.909801529
2022-03-23	34530232.494679039
2022-03-22	34020004.353844596
2022-03-21	36077774.625340585
2022-03-20	37140365.926347929
2022-03-19	24752734.330171794
2022-03-18	26583536.033775096
2022-03-17	39010171.782774045
2022-03-16	49561082.159715174
2022-03-15	28319564.75109922
2022-03-14	33852472.996592973
2022-03-13	16827100.071333
2022-03-12	11774041.918722059
2022-03-11	14469202.156884919
2022-03-10	39576099.213095702
2022-03-09	40812670.889264495
2022-03-08	40112643.291186479
2022-03-07	45309737.5795483
2022-03-06	34187130.787347243
2022-03-05	36735339.37363395
2022-03-04	52182498.057549061
2022-03-03	32971818.916895275
2022-03-02	50235903.001747592
2022-03-01	42655063.879358385
2022-02-28	46293101.008798571
2022-02-27	28960017.447733512
2022-02-26	20887058.461682269
2022-02-25	102211234.444224246
2022-02-24	70253998.70062998
2022-02-23	63423016.2455505
2022-02-22	45426753.717912002
2022-02-21	45496570.100318906
2022-02-20	42517398.817842309
2022-02-19	32767516.295013713
2022-02-18	63085809.029860479
2022-02-17	55651272.946455467
2022-02-16	38150211.896072465
2022-02-15	51648732.528204277
2022-02-14	55544151.97953429
2022-02-13	53890700.739640366
2022-02-12	61806485.778017285
2022-02-11	67175182.307019389
2022-02-10	108975245.398817165
2022-02-09	101312088.191451636
2022-02-08	68313131.287779968
2022-02-07	123126969.010473145
2022-02-06	33277919.489206327
2022-02-05	48562570.049784294
2022-02-04	74569970.519029695
2022-02-03	91615600.837197577
2022-02-02	50808782.953552634
2022-02-01	43708582.207644005
2022-01-31	47611117.22022775
2022-01-30	50772780.581285095
2022-01-29	46770778.807397722
2022-01-28	54809873.162987852
2022-01-27	91519634.844991933
2022-01-26	81576800.335733816
2022-01-25	59561498.784639408
2022-01-24	62939127.261290758
2022-01-23	46780448.725915307
2022-01-22	96062581.191722039
2022-01-21	61442866.267670835
2022-01-20	35773798.726599488
2022-01-19	63952477.92199678
2022-01-18	30096886.024942731
2022-01-17	46268297.763837926
2022-01-16	28962069.499138063
2022-01-15	32371943.936437899
2022-01-14	41121985.230506641
2022-01-13	40883083.577596297
2022-01-12	56900265.062847241
2022-01-11	54251236.556238734
2022-01-10	38940224.054219552
2022-01-09	38919380.22345623
2022-01-08	37226748.250514742
2022-01-07	58345161.099050222
2022-01-06	51906889.931839804
2022-01-05	34605315.66117055
2022-01-04	24763323.330256262
2022-01-03	29941150.03795355
2022-01-02	28291590.953682052
2022-01-01	27797811.260736148
2021-12-31	34922072.042567923
2021-12-30	48074451.302079704
2021-12-29	67601606.865215047
2021-12-28	71782258.882939177
2021-12-27	39521164.541585084
2021-12-26	40095244.172545526
2021-12-25	39773281.835206174
2021-12-24	29662655.229609533
2021-12-23	80272942.230359892
2021-12-22	99048499.331719831
2021-12-21	62501760.370884247
2021-12-20	51262375.148951874
2021-12-19	69952131.837806017
2021-12-18	41430343.082245117
2021-12-17	55950941.03646778
2021-12-16	63488249.471933374
2021-12-15	67229099.505884942
2021-12-14	68356908.174649568
2021-12-13	70146081.41563499
2021-12-12	28909087.539880769
2021-12-11	41271156.036050611
2021-12-10	51452305.077026053
2021-12-09	56272771.210839666
2021-12-08	59872593.949016147
2021-12-07	43728192.037836681
2021-12-06	56150547.874811181
2021-12-05	54721262.607129389
2021-12-04	90649783.481625096
2021-12-03	83062881.313416785
2021-12-02	98953512.883431809
2021-12-01	95054590.147905527
2021-11-30	72613340.804269685
2021-11-29	103217412.961368042
2021-11-28	63975067.69022033
2021-11-27	88622307.429895802
2021-11-26	108822275.127279987
2021-11-25	76808483.32191606
2021-11-24	54301452.35279755
2021-11-23	45608621.441946467
2021-11-22	49096223.776362667
2021-11-21	35593669.496103687
2021-11-20	30937536.193670755
2021-11-19	60657545.01527924
2021-11-18	58279687.177141419
2021-11-17	41041819.442242689
2021-11-16	56398833.747372441
2021-11-15	66809128.939837024
2021-11-14	62671418.300563914
2021-11-13	45443340.399238325
2021-11-12	61384416.525980826
2021-11-11	57299701.838088722
2021-11-10	96782116.345170285
