date	total_transaction_volume
2023-02-13	774680.562593
2023-02-12	492752.233962
2023-02-11	694217.699882
2023-02-10	1125569.532438
2023-02-09	875780.320809
2023-02-08	598581.772482
2023-02-07	828631.18964
2023-02-06	477878.621212
2023-02-05	448144.286728
2023-02-04	538507.013076
2023-02-03	494565.533346
2023-02-02	605067.115896
2023-02-01	585961.535079
2023-01-31	769432.246551
2023-01-30	783094.654838
2023-01-29	631538.28648
2023-01-28	470150.716679
2023-01-27	756354.798002
2023-01-26	648641.87357
2023-01-25	584828.915233
2023-01-24	1543818.870241
2023-01-23	1635248.55182
2023-01-22	523777.553467
2023-01-21	525927.984094
2023-01-20	454912.378852
2023-01-19	530023.999
2023-01-18	669422.826153
2023-01-17	1713761.448381
2023-01-16	814057.979829
2023-01-15	506770.163063
2023-01-14	1615651.10353
2023-01-13	876612.969478
2023-01-12	691991.336389
2023-01-11	588871.131645
2023-01-10	1816716.719362
2023-01-09	824728.941905
2023-01-08	361927.820564
2023-01-07	344784.998778
2023-01-06	819426.065586
2023-01-05	779816.566156
2023-01-04	1624936.152635
2023-01-03	873393.331107
2023-01-02	573871.753094
2023-01-01	479912.60662
2022-12-31	829851.045696
2022-12-30	1909058.348837
2022-12-29	659386.393256
2022-12-28	893099.905362
2022-12-27	588879.52266
2022-12-26	546062.580508
2022-12-25	502633.875503
2022-12-24	369291.217552
2022-12-23	606490.878807
2022-12-22	4826333.280286
2022-12-21	1557838.815749
2022-12-20	869773.62758
2022-12-19	823053.526721
2022-12-18	371332.710746
2022-12-17	676957.731828
2022-12-16	669989.306835
2022-12-15	632431.239682
2022-12-14	856756.641172
2022-12-13	885738.566369
2022-12-12	738523.597053
2022-12-11	463165.42662
2022-12-10	417947.123891
2022-12-09	649262.26378
2022-12-08	556204.199358
2022-12-07	680640.334885
2022-12-06	680671.531379
2022-12-05	927208.531514
2022-12-04	514824.864783
2022-12-03	651444.048179
2022-12-02	799035.184887
2022-12-01	870603.54632
2022-11-30	918398.338359
2022-11-29	744785.787419
2022-11-28	892514.811345
2022-11-27	591722.646932
2022-11-26	564038.68836
2022-11-25	773218.79974
2022-11-24	743109.914345
2022-11-23	1096345.728734
2022-11-22	883155.994338
2022-11-21	731050.332867
2022-11-20	646990.023099
2022-11-19	543029.533248
2022-11-18	955028.153564
2022-11-17	848876.093986
2022-11-16	1193073.402535
2022-11-15	1231843.382329
2022-11-14	1995425.65185
2022-11-13	846410.182282
2022-11-12	951711.404125
2022-11-11	1419381.581137
2022-11-10	1875161.759492
