date	total_gas_fee
2021-03-07	115774.556267
2021-03-06	106614.049508
2021-03-05	101256.334477
2021-03-04	109457.258005
2021-03-03	93224.003011
2021-03-02	83448.532408
2021-03-01	75784.078485
2021-02-28	73677.840719
2021-02-27	74243.25232
2021-02-26	74442.395899
2021-02-25	83316.96088
2021-02-24	103627.245242
2021-02-23	72970.790538
2021-02-22	84773.949538
2021-02-21	86604.105206
2021-02-20	97434.778317
2021-02-19	96423.181745
2021-02-18	112290.334046
2021-02-17	94667.805245
2021-02-16	86631.01967
2021-02-15	100106.403498
2021-02-14	111852.597301
2021-02-13	101876.364249
2021-02-12	135338.415529
2021-02-11	128482.151292
2021-02-10	134209.405189
2021-02-09	180707.075786
2021-02-08	248852.207454
2021-02-07	267377.547837
2021-02-06	131748.096098
2021-02-05	140314.861361
2021-02-04	234476.334536
2021-02-03	112397.134276
2021-02-02	164023.886652
2021-02-01	185530.123486
2021-01-31	189765.347418
2021-01-30	261960.42124
2021-01-29	556662.804276
2021-01-28	278461.83014
2021-01-27	57172.009714
2021-01-26	62594.193098
2021-01-25	58993.500857
2021-01-24	57741.621681
2021-01-23	59210.036165
2021-01-22	124469.908677
2021-01-21	60188.106398
2021-01-20	64249.228891
2021-01-19	64474.618962
2021-01-18	59174.759821
2021-01-17	55198.223339
2021-01-16	59175.414565
2021-01-15	65974.512748
2021-01-14	129438.498237
2021-01-13	63876.756847
2021-01-12	61939.017611
2021-01-11	69324.226279
2021-01-10	67887.033889
2021-01-09	72819.672336
2021-01-08	67442.379759
2021-01-07	87597.479564
2021-01-06	72603.31598
2021-01-05	120239.672606
2021-01-04	103376.773921
2021-01-03	150546.254172
2021-01-02	165911.624064
2021-01-01	69802.751935
2020-12-31	68974.067216
2020-12-30	156102.973663
2020-12-29	73388.697558
2020-12-28	79164.198892
2020-12-27	72380.849469
2020-12-26	74177.478898
2020-12-25	71447.91459
2020-12-24	74498.529851
2020-12-23	74934.838897
2020-12-22	110403.43705
2020-12-21	138244.18477
2020-12-20	81947.541746
2020-12-19	69833.722571
2020-12-18	75311.46792
2020-12-17	156188.700791
2020-12-16	74543.542799
2020-12-15	76784.508151
2020-12-14	73970.978525
2020-12-13	68505.421087
2020-12-12	68710.720718
2020-12-11	70184.316547
2020-12-10	70010.889221
2020-12-09	117077.100035
2020-12-08	74302.358923
2020-12-07	73979.835809
2020-12-06	63084.076694
2020-12-05	62745.028166
2020-12-04	135689.84996
2020-12-03	67923.718921
2020-12-02	71203.447525
2020-12-01	69449.193785
2020-11-30	72202.558283
2020-11-29	66929.032756
2020-11-28	65235.64194
2020-11-27	139710.884133
2020-11-26	75101.511741
2020-11-25	72950.582399
2020-11-24	81743.495585
2020-11-23	72468.019125
2020-11-22	83263.407622
2020-11-21	87418.155853
2020-11-20	71161.450969
2020-11-19	111754.131172
2020-11-18	67972.818526
2020-11-17	72282.694988
2020-11-16	72254.359698
2020-11-15	112808.566155
2020-11-14	63093.816257
2020-11-13	65579.638826
2020-11-12	66431.296823
2020-11-11	119447.121329
2020-11-10	69350.168095
2020-11-09	70922.815362
2020-11-08	64982.356472
2020-11-07	70520.236877
2020-11-06	66788.918047
2020-11-05	86479.756847
2020-11-04	67187.641004
2020-11-03	120661.068636
2020-11-02	72873.317184
2020-11-01	67233.811236
2020-10-31	68582.195482
2020-10-30	69432.56571
2020-10-29	106801.113079
2020-10-28	68328.076266
2020-10-27	68160.465394
2020-10-26	75618.813759
2020-10-25	122171.010049
2020-10-24	67611.671699
2020-10-23	69986.508717
2020-10-22	61854.583918
2020-10-21	64988.64138
2020-10-20	66639.922878
2020-10-19	123789.824821
2020-10-18	62554.176857
2020-10-17	77208.522373
2020-10-16	62683.669471
2020-10-15	62009.860431
2020-10-14	120893.498274
2020-10-13	65716.451754
2020-10-12	64618.59502
2020-10-11	63120.504293
2020-10-10	67031.169766
2020-10-09	62252.041721
2020-10-08	64259.193404
2020-10-07	69171.565133
2020-10-06	83558.017749
2020-10-05	68880.713847
2020-10-04	69275.743401
2020-10-03	77716.623096
2020-10-02	132923.483394
2020-10-01	75426.591358
2020-09-30	60274.680208
2020-09-29	67802.924523
2020-09-28	67124.178946
2020-09-27	66173.118454
2020-09-26	66154.419054
2020-09-25	79411.784551
2020-09-24	160169.712805
2020-09-23	74064.574883
2020-09-22	74979.500297
2020-09-21	71070.75485
2020-09-20	64683.207767
2020-09-19	62675.416111
2020-09-18	68139.248889
2020-09-17	79092.902153
2020-09-16	105580.143285
2020-09-15	78873.460971
2020-09-14	76790.204454
2020-09-13	75302.814287
2020-09-12	152695.128658
2020-09-11	81169.535667
2020-09-10	86193.548157
2020-09-09	85927.318469
2020-09-08	76832.973702
2020-09-07	85999.154602
2020-09-06	79478.246655
2020-09-05	80183.882017
2020-09-04	86331.413119
2020-09-03	122879.519749
2020-09-02	77071.515044
2020-09-01	84122.287701
2020-08-31	156057.983389
2020-08-30	74566.678043
2020-08-29	81191.801718
2020-08-28	83714.6774
2020-08-27	92725.876961
2020-08-26	83012.561133
2020-08-25	79847.556786
2020-08-24	92936.006041
2020-08-23	93938.991563
2020-08-22	181447.603004
2020-08-21	85976.869221
2020-08-20	89818.012471
2020-08-19	86437.949473
2020-08-18	85924.35444
2020-08-17	97713.348653
2020-08-16	92935.59514
2020-08-15	92769.498921
2020-08-14	91508.432604
2020-08-13	87678.713905
2020-08-12	86966.203592
2020-08-11	87370.115006
2020-08-10	145050.515334
2020-08-09	81607.778411
2020-08-08	87737.368206
2020-08-07	85815.08334
2020-08-06	85172.239349
2020-08-05	82453.957261
2020-08-04	70674.279257
2020-08-03	107848.96196
2020-08-02	62387.237796
2020-08-01	71056.833201
2020-07-31	71962.063705
2020-07-30	108048.836151
2020-07-29	77287.252229
2020-07-28	73934.140432
2020-07-27	79150.186813
2020-07-26	103609.927953
2020-07-25	77676.782196
2020-07-24	77408.120472
2020-07-23	101655.59041
2020-07-22	80147.067091
2020-07-21	117239.045023
2020-07-20	74589.564464
2020-07-19	69153.053152
2020-07-18	78923.598942
2020-07-17	71816.167864
2020-07-16	72296.299509
2020-07-15	86871.034789
2020-07-14	134072.964236
2020-07-13	159826.119344
2020-07-12	66115.211263
2020-07-11	63336.955588
2020-07-10	67880.273795
2020-07-09	78749.204857
2020-07-08	154756.401319
2020-07-07	76712.49945
2020-07-06	64822.769995
2020-07-05	58937.926994
2020-07-04	99418.820391
2020-07-03	62484.778119
2020-07-02	61980.824303
2020-07-01	61795.769426
2020-06-30	107641.984601
2020-06-29	70101.045664
2020-06-28	64008.49237
2020-06-27	57894.315637
2020-06-26	61762.837309
2020-06-25	59338.860089
2020-06-24	82460.693901
2020-06-23	59527.829055
2020-06-22	56847.055329
2020-06-21	54085.521129
2020-06-20	106902.289417
2020-06-19	63267.031791
2020-06-18	62672.161164
2020-06-17	63217.227977
2020-06-16	67737.797752
2020-06-15	67952.621187
2020-06-14	60955.34705
2020-06-13	79260.364606
2020-06-12	60825.745632
2020-06-11	69288.861364
2020-06-10	57838.849083
2020-06-09	87435.171054
2020-06-08	49451.685979
2020-06-07	51198.800506
2020-06-06	49407.908721
2020-06-05	47667.954608
2020-06-04	65038.057169
2020-06-03	46950.869932
2020-06-02	44597.498421
2020-06-01	82951.631278
2020-05-31	46524.384008
2020-05-30	45111.344783
2020-05-29	47384.002266
2020-05-28	44761.51378
2020-05-27	42777.080568
2020-05-26	92556.483137
2020-05-25	46135.802523
2020-05-24	40354.461705
2020-05-23	39921.782717
2020-05-22	41854.961489
2020-05-21	42248.147302
2020-05-20	42505.587257
2020-05-19	43347.439693
2020-05-18	43662.450385
2020-05-17	61537.728051
2020-05-16	42190.273974
2020-05-15	41660.808419
2020-05-14	58170.677932
2020-05-13	43079.835191
2020-05-12	41836.308511
2020-05-11	46191.400675
2020-05-10	53466.487815
2020-05-09	128646.27784
2020-05-08	45629.054309
2020-05-07	59019.991516
2020-05-06	45059.377976
2020-05-05	37451.949447
2020-05-04	42575.390895
2020-05-03	46214.917132
2020-05-02	45061.053348
2020-05-01	44590.830046
2020-04-30	47742.118006
2020-04-29	48864.2231
2020-04-28	44910.602199
2020-04-27	51180.198705
2020-04-26	54709.484903
2020-04-25	45725.683264
2020-04-24	43239.247251
2020-04-23	47599.455542
2020-04-22	46631.553182
2020-04-21	104138.647751
2020-04-20	41692.122792
2020-04-19	41669.913835
2020-04-18	42245.215289
2020-04-17	40813.384406
2020-04-16	39372.562225
2020-04-15	37641.12306
2020-04-14	37924.6795
2020-04-13	38770.952298
2020-04-12	39256.229561
2020-04-11	36988.817434
2020-04-10	37229.749454
2020-04-09	60294.827815
2020-04-08	46621.037012
2020-04-07	37892.147808
2020-04-06	37467.450564
2020-04-05	41454.142821
2020-04-04	54066.509454
2020-04-03	44620.695683
2020-04-02	53478.99589
2020-04-01	40960.880372
2020-03-31	46191.418428
2020-03-30	55780.82078
2020-03-29	42667.888271
2020-03-28	47172.34435
2020-03-27	69717.730125
2020-03-26	37345.583186
2020-03-25	37717.570174
2020-03-24	42229.167696
2020-03-23	40645.818121
2020-03-22	48399.378886
2020-03-21	38849.965945
2020-03-20	69159.96634
2020-03-19	40699.153009
2020-03-18	34738.155659
2020-03-17	40427.03254
2020-03-16	35594.134834
2020-03-15	66992.527896
2020-03-14	40045.279922
2020-03-13	39158.823115
2020-03-12	32905.346592
2020-03-11	35707.1433
2020-03-10	59423.946492
2020-03-09	65826.065956
2020-03-08	35181.987888
2020-03-07	34932.452435
2020-03-06	34015.911318
2020-03-05	38978.571096
2020-03-04	34294.474739
2020-03-03	48609.40585
2020-03-02	53121.447508
2020-03-01	37563.756286
2020-02-29	36407.238826
2020-02-28	36300.036514
2020-02-27	35205.401512
2020-02-26	68131.71913
2020-02-25	31132.856591
2020-02-24	32786.343319
2020-02-23	31656.119165
2020-02-22	32663.28794
2020-02-21	30729.793761
2020-02-20	31003.533024
2020-02-19	82746.789295
2020-02-18	35147.874195
2020-02-17	32769.326245
2020-02-16	31790.470769
2020-02-15	40889.072214
2020-02-14	57064.808459
2020-02-13	45120.856103
2020-02-12	44697.266431
2020-02-11	45053.476204
2020-02-10	37765.684796
2020-02-09	38690.291602
2020-02-08	55315.626317
2020-02-07	53658.399053
2020-02-06	35642.931383
2020-02-05	35162.558122
2020-02-04	38617.759625
2020-02-03	36236.414554
2020-02-02	61370.707576
2020-02-01	47425.01392
2020-01-31	38964.40521
2020-01-30	38443.768835
2020-01-29	68420.325778
2020-01-28	108212.954981
2020-01-27	38878.696285
2020-01-26	31550.893171
2020-01-25	35228.469915
2020-01-24	44024.001423
2020-01-23	41049.759542
2020-01-22	39697.701804
2020-01-21	42302.42435
2020-01-20	39632.316055
2020-01-19	42958.582594
2020-01-18	40959.009644
2020-01-17	44365.820043
2020-01-16	46409.301872
2020-01-15	47263.306666
2020-01-14	44545.011918
2020-01-13	45334.444153
2020-01-12	44406.717268
2020-01-11	41452.483289
2020-01-10	41041.090323
2020-01-09	51892.617906
2020-01-08	41910.825886
2020-01-07	42071.032182
2020-01-06	43580.429571
2020-01-05	37919.382077
2020-01-04	62182.196587
2020-01-03	41328.639511
2020-01-02	40002.82734
2020-01-01	43246.78908
2019-12-31	38645.731074
2019-12-30	86584.467095
2019-12-29	37315.154508
2019-12-28	36393.94181
2019-12-27	38746.904813
2019-12-26	36369.879766
2019-12-25	36480.269102
2019-12-24	34649.238124
2019-12-23	37726.338933
2019-12-22	34577.884835
2019-12-21	37779.485274
2019-12-20	44446.385255
2019-12-19	36777.808133
2019-12-18	35378.088421
2019-12-17	36848.502909
2019-12-16	38450.178486
2019-12-15	87324.889966
2019-12-14	38793.962396
2019-12-13	40192.754482
2019-12-12	38111.198899
2019-12-11	41432.863727
2019-12-10	38995.932335
2019-12-09	41868.519543
2019-12-08	35304.753369
2019-12-07	35710.942472
2019-12-06	34602.921191
2019-12-05	34630.806241
2019-12-04	36880.133778
2019-12-03	36566.270641
2019-12-02	50975.221761
2019-12-01	33189.306698
2019-11-30	32762.368456
2019-11-29	32144.555492
2019-11-28	32829.075299
2019-11-27	31949.929864
2019-11-26	65170.829359
2019-11-25	33980.476766
2019-11-24	34370.14814
2019-11-23	33101.237578
2019-11-22	120573.824316
2019-11-21	41770.459611
2019-11-20	32127.248986
2019-11-19	36058.442703
2019-11-18	32751.694981
2019-11-17	31049.87418
2019-11-16	34538.396819
2019-11-15	34021.34676
2019-11-14	35302.561938
2019-11-13	38353.30192
2019-11-12	38049.306772
2019-11-11	35056.047111
2019-11-10	31834.529388
2019-11-09	32558.594104
2019-11-08	31712.49114
2019-11-07	32321.576763
2019-11-06	33664.218544
2019-11-05	34551.021905
2019-11-04	36890.849947
2019-11-03	39892.121226
2019-11-02	35754.788343
2019-11-01	37536.16528
2019-10-31	44515.251914
2019-10-30	59779.23077
2019-10-29	37378.423441
2019-10-28	32027.970383
2019-10-27	28803.887327
2019-10-26	31237.967857
2019-10-25	32930.891624
2019-10-24	31915.735987
2019-10-23	32757.958997
2019-10-22	38477.739475
2019-10-21	40736.991599
2019-10-20	45619.679127
2019-10-19	82620.493367
2019-10-18	36152.396607
2019-10-17	40480.053344
2019-10-16	31537.015248
2019-10-15	32497.439799
2019-10-14	32246.354829
2019-10-13	34353.590109
2019-10-12	30506.673836
2019-10-11	30946.13671
2019-10-10	30398.680545
2019-10-09	31359.203727
2019-10-08	30584.923572
2019-10-07	30987.614625
2019-10-06	30951.636219
2019-10-05	30876.8222
2019-10-04	31103.514479
2019-10-03	45935.012436
2019-10-02	38283.162827
2019-10-01	33825.766047
2019-09-30	37225.134229
2019-09-29	61327.797571
2019-09-28	38173.369536
2019-09-27	36524.419957
2019-09-26	35707.9287
2019-09-25	34660.385443
2019-09-24	32120.097589
2019-09-23	34134.831287
2019-09-22	42275.185337
2019-09-21	41477.900886
2019-09-20	38193.076941
2019-09-19	37159.599646
2019-09-18	47933.145593
2019-09-17	33934.791377
2019-09-16	55117.432791
2019-09-15	30720.407707
2019-09-14	31021.873973
2019-09-13	30755.321038
2019-09-12	29371.319177
2019-09-11	30828.505435
2019-09-10	46794.448621
2019-09-09	31066.072918
2019-09-08	30427.765166
2019-09-07	32218.853755
2019-09-06	31743.08051
2019-09-05	47949.480972
2019-09-04	29834.299281
2019-09-03	29646.899848
2019-09-02	28109.290032
2019-09-01	33119.070902
2019-08-31	113017.726175
2019-08-30	32332.618297
2019-08-29	30500.775934
2019-08-28	29480.292003
2019-08-27	32017.621948
2019-08-26	28427.551205
2019-08-25	28961.343889
2019-08-24	30833.590383
2019-08-23	34091.217846
2019-08-22	29951.784409
2019-08-21	33282.013051
2019-08-20	35856.92941
2019-08-19	35546.91447
2019-08-18	38531.515009
2019-08-17	38767.210705
2019-08-16	30116.636392
2019-08-15	41495.366259
2019-08-14	49627.871265
2019-08-13	43005.755264
2019-08-12	41423.938462
2019-08-11	41123.366972
2019-08-10	47726.326392
2019-08-09	37430.99017
2019-08-08	45635.751144
2019-08-07	46716.806346
2019-08-06	47761.527796
2019-08-05	41056.136116
2019-08-04	48583.77448
2019-08-03	41488.805178
2019-08-02	61941.580637
2019-08-01	43610.7241
2019-07-31	50599.616459
2019-07-30	46210.668128
2019-07-29	37936.444377
2019-07-28	47967.352915
2019-07-27	37042.300895
2019-07-26	39292.038788
2019-07-25	38034.131368
2019-07-24	38474.128977
2019-07-23	59536.139709
2019-07-22	33241.949383
2019-07-21	40305.214444
2019-07-20	30114.626473
2019-07-19	28163.133666
2019-07-18	32584.967681
2019-07-17	46927.423738
2019-07-16	40495.967953
2019-07-15	36046.263094
2019-07-14	36830.626627
2019-07-13	31037.354776
2019-07-12	39076.921844
2019-07-11	38447.066436
2019-07-10	46008.410873
2019-07-09	41106.572014
2019-07-08	66881.974216
2019-07-07	40867.712684
2019-07-06	41625.831523
2019-07-05	77357.00722
2019-07-04	42262.080804
2019-07-03	42808.310904
2019-07-02	42465.048976
2019-07-01	55111.180596
2019-06-30	41610.722731
2019-06-29	45863.499075
2019-06-28	78430.822781
2019-06-27	59424.14098
2019-06-26	58507.789856
2019-06-25	47718.079192
2019-06-24	56064.312796
2019-06-23	50483.015807
2019-06-22	57189.397701
2019-06-21	48462.09646
2019-06-20	51575.995328
2019-06-19	54409.454521
2019-06-18	63431.28634
2019-06-17	53498.599934
2019-06-16	52389.864141
2019-06-15	50580.747886
2019-06-14	63499.651491
2019-06-13	50798.180634
2019-06-12	57945.990745
2019-06-11	48416.263769
2019-06-10	63086.444509
2019-06-09	48749.577904
2019-06-08	45154.512589
2019-06-07	46170.823915
2019-06-06	49501.920963
2019-06-05	52619.68353
2019-06-04	50128.672725
2019-06-03	46289.457803
2019-06-02	63667.433693
2019-06-01	59875.844678
2019-05-31	57530.213298
2019-05-30	64093.928878
2019-05-29	68164.216708
2019-05-28	59310.90982
2019-05-27	60768.824859
2019-05-26	49834.585014
2019-05-25	63533.376385
2019-05-24	63357.500638
2019-05-23	59076.215207
2019-05-22	49328.05918
2019-05-21	49830.39052
2019-05-20	49430.969091
2019-05-19	48046.003175
2019-05-18	43544.082478
2019-05-17	52913.288237
2019-05-16	59850.614272
2019-05-15	77102.922247
2019-05-14	56219.703553
2019-05-13	47829.759592
2019-05-12	41274.25149
2019-05-11	47069.905003
2019-05-10	41423.580853
2019-05-09	41292.443564
2019-05-08	39028.824152
2019-05-07	55451.567008
2019-05-06	60960.846964
2019-05-05	45909.822616
2019-05-04	50223.524489
2019-05-03	55219.812873
2019-05-02	53490.457998
2019-05-01	52284.613171
2019-04-30	52172.431525
2019-04-29	72599.710423
2019-04-28	68662.234679
2019-04-27	73177.83482
2019-04-26	86320.350961
2019-04-25	78670.652509
2019-04-24	84603.093606
2019-04-23	66509.320967
2019-04-22	138451.683283
2019-04-21	47367.294041
2019-04-20	44322.995345
2019-04-19	43644.420465
2019-04-18	46679.255773
2019-04-17	49424.850173
2019-04-16	51161.694666
2019-04-15	51609.32722
2019-04-14	45824.849387
2019-04-13	41793.408889
2019-04-12	47344.513011
2019-04-11	47796.116194
2019-04-10	47153.569978
2019-04-09	49861.663999
2019-04-08	60750.144737
2019-04-07	49147.226224
2019-04-06	53662.852417
2019-04-05	55512.280477
2019-04-04	100061.200889
2019-04-03	80004.178518
2019-04-02	64715.155587
2019-04-01	70457.37909
2019-03-31	53271.337904
2019-03-30	54099.635317
2019-03-29	53496.706315
2019-03-28	51734.825346
2019-03-27	61606.625826
2019-03-26	61592.027096
2019-03-25	86894.74663
2019-03-24	51876.453314
2019-03-23	48910.56244
2019-03-22	46588.021274
2019-03-21	47109.61775
2019-03-20	47023.935347
2019-03-19	55576.897039
2019-03-18	56657.020908
2019-03-17	53143.628203
2019-03-16	54703.583136
2019-03-15	59392.032879
2019-03-14	44133.47342
2019-03-13	65062.934209
2019-03-12	61887.751281
2019-03-11	57782.089188
2019-03-10	54535.358895
2019-03-09	51246.204893
2019-03-08	49670.924069
2019-03-07	56564.038932
2019-03-06	48077.218033
2019-03-05	50498.142418
2019-03-04	54123.980502
2019-03-03	52344.109621
2019-03-02	48879.216008
2019-03-01	52468.486571
2019-02-28	52481.047321
2019-02-27	54946.468711
2019-02-26	57804.163038
2019-02-25	58655.171215
2019-02-24	50815.730119
2019-02-23	48537.548883
2019-02-22	47140.794542
2019-02-21	48458.488155
2019-02-20	50551.971008
2019-02-19	48432.385018
2019-02-18	51444.218199
2019-02-17	49561.805838
2019-02-16	47328.2706
2019-02-15	48737.610048
2019-02-14	53821.264878
2019-02-13	48768.303953
2019-02-12	50000.616308
2019-02-11	51235.736187
2019-02-10	57216.307836
2019-02-09	52067.786446
2019-02-08	56300.765522
2019-02-07	51058.335698
2019-02-06	50877.824698
2019-02-05	47684.575579
2019-02-04	45402.151619
2019-02-03	47051.312671
2019-02-02	45413.881881
2019-02-01	81026.843625
2019-01-31	53748.772524
2019-01-30	52915.221128
2019-01-29	54294.826257
2019-01-28	53693.008474
2019-01-27	54328.439828
2019-01-26	51177.952673
2019-01-25	53373.122283
2019-01-24	50869.725497
2019-01-23	57565.35408
2019-01-22	54586.009538
2019-01-21	60360.945382
2019-01-20	53099.70286
2019-01-19	55409.671135
2019-01-18	57235.21373
2019-01-17	53953.474729
2019-01-16	59419.827177
2019-01-15	51029.465263
2019-01-14	51931.466586
2019-01-13	51610.337692
2019-01-12	52643.453039
2019-01-11	53606.475726
2019-01-10	57967.181704
2019-01-09	53755.930039
2019-01-08	52226.935421
2019-01-07	62632.871976
2019-01-06	74553.011196
2019-01-05	56720.407153
2019-01-04	55067.758109
2019-01-03	52454.187699
2019-01-02	53164.604043
2019-01-01	68632.524337
2018-12-31	57705.596913
2018-12-30	58067.586015
2018-12-29	74483.760116
2018-12-28	62649.308761
2018-12-27	57908.132251
2018-12-26	55292.29035
2018-12-25	63929.004942
2018-12-24	57424.442693
2018-12-23	56793.423257
2018-12-22	57189.844216
2018-12-21	52702.970672
2018-12-20	49131.226225
2018-12-19	93011.33496
2018-12-18	54311.058014
2018-12-17	72578.250757
2018-12-16	52918.228066
2018-12-15	57558.171299
2018-12-14	58522.22082
2018-12-13	55484.506326
2018-12-12	57469.653087
2018-12-11	61038.846272
2018-12-10	61865.477323
2018-12-09	55022.90051
2018-12-08	56962.312364
2018-12-07	59115.68626
2018-12-06	56859.298197
2018-12-05	62925.376915
2018-12-04	60328.925007
2018-12-03	62902.604036
2018-12-02	52178.144716
2018-12-01	51244.678304
2018-11-30	48532.424336
2018-11-29	50425.064719
2018-11-28	54868.720159
2018-11-27	60668.354241
2018-11-26	57619.657389
2018-11-25	55189.485701
2018-11-24	50219.284268
2018-11-23	67344.033454
2018-11-22	165889.621357
2018-11-21	63927.99194
2018-11-20	64509.892128
2018-11-19	63094.826806
2018-11-18	55101.199984
2018-11-17	65729.929374
2018-11-16	63963.204409
2018-11-15	55423.601634
2018-11-14	47232.223716
2018-11-13	43230.301472
2018-11-12	52980.358232
2018-11-11	58300.249636
2018-11-10	45395.219246
2018-11-09	49875.415105
2018-11-08	48781.578625
2018-11-07	51507.656875
2018-11-06	49956.936199
2018-11-05	50655.699167
2018-11-04	73453.53995
2018-11-03	52402.980686
2018-11-02	52899.674375
2018-11-01	42537.378799
2018-10-31	42661.160484
2018-10-30	42243.006425
2018-10-29	42936.144898
2018-10-28	37552.024384
2018-10-27	39061.152825
2018-10-26	46520.202789
2018-10-25	42425.798603
2018-10-24	41011.267016
2018-10-23	41409.648229
2018-10-22	39209.91746
2018-10-21	37531.049977
2018-10-20	36503.428726
2018-10-19	42328.429934
2018-10-18	46655.310772
2018-10-17	39988.382467
2018-10-16	40704.84505
2018-10-15	37052.827065
2018-10-14	32554.483799
2018-10-13	32987.792018
2018-10-12	46484.870957
2018-10-11	35845.88641
2018-10-10	32987.143595
2018-10-09	32910.754313
2018-10-08	37245.474601
2018-10-07	32508.108748
2018-10-06	30717.303438
2018-10-05	33248.038412
2018-10-04	34016.181742
2018-10-03	34817.762159
2018-10-02	32703.815972
2018-10-01	34997.815303
2018-09-30	29692.91179
2018-09-29	42431.347268
2018-09-28	29380.633462
2018-09-27	35662.987101
2018-09-26	52852.331531
2018-09-25	51688.991901
2018-09-24	53665.602013
2018-09-23	43771.497845
2018-09-22	32286.125335
2018-09-21	36850.052304
2018-09-20	39842.488148
2018-09-19	42323.623708
2018-09-18	43959.398702
2018-09-17	43779.497739
2018-09-16	36924.915812
2018-09-15	42009.368525
2018-09-14	41941.232237
2018-09-13	43921.744683
2018-09-12	38800.828315
2018-09-11	46704.688336
2018-09-10	52004.824472
2018-09-09	50172.865054
2018-09-08	63704.168591
2018-09-07	52618.739953
2018-09-06	55137.214478
2018-09-05	76836.175963
2018-09-04	122164.287386
2018-09-03	82937.992557
2018-09-02	83524.184804
2018-09-01	112782.541399
2018-08-31	78393.337647
2018-08-30	85935.813256
2018-08-29	56465.782695
2018-08-28	52218.032251
2018-08-27	47579.099497
2018-08-26	42011.5042
2018-08-25	38791.517082
2018-08-24	35984.789761
2018-08-23	35472.687227
2018-08-22	37833.76455
2018-08-21	39106.943639
2018-08-20	39869.299788
2018-08-19	39997.372841
2018-08-18	35986.107476
2018-08-17	40887.520116
2018-08-16	40571.061975
2018-08-15	36483.059793
2018-08-14	34578.769311
2018-08-13	32878.733626
2018-08-12	29896.915211
2018-08-11	28151.899391
2018-08-10	32920.681483
2018-08-09	35373.932179
2018-08-08	35492.543807
2018-08-07	39189.84416
2018-08-06	34305.256902
2018-08-05	32420.562024
2018-08-04	29912.598797
2018-08-03	32819.391791
2018-08-02	29567.000364
2018-08-01	33723.456606
2018-07-31	31216.665565
2018-07-30	32040.014211
2018-07-29	33095.581819
2018-07-28	30566.430586
2018-07-27	32221.135853
2018-07-26	33722.598953
2018-07-25	32083.970954
2018-07-24	32160.951299
2018-07-23	34162.515332
2018-07-22	29647.645854
2018-07-21	27382.980062
2018-07-20	34287.942118
2018-07-19	34739.938085
2018-07-18	40135.103782
2018-07-17	38002.478886
2018-07-16	36511.286665
2018-07-15	30801.753168
2018-07-14	29499.248845
2018-07-13	30745.722087
2018-07-12	32023.844436
2018-07-11	31056.762699
2018-07-10	32135.171974
2018-07-09	32511.553573
2018-07-08	31816.300587
2018-07-07	29256.843209
2018-07-06	32106.805041
2018-07-05	39086.610193
2018-07-04	40903.837977
2018-07-03	37308.042856
2018-07-02	36141.967352
2018-07-01	36405.5131
2018-06-30	37490.012698
2018-06-29	35856.102797
2018-06-28	37291.778946
2018-06-27	38269.282809
2018-06-26	35972.567152
2018-06-25	37576.823998
2018-06-24	35215.208922
2018-06-23	34253.033026
2018-06-22	35053.282375
2018-06-21	36496.931491
2018-06-20	43456.605677
2018-06-19	46729.349523
2018-06-18	54713.467663
2018-06-17	52201.303159
2018-06-16	59277.269236
2018-06-15	55670.899527
2018-06-14	59181.85933
2018-06-13	58735.550352
2018-06-12	55458.822839
2018-06-11	61942.1685
2018-06-10	53647.599501
2018-06-09	78249.285121
2018-06-08	76622.598396
2018-06-07	66955.604337
2018-06-06	64269.285772
2018-06-05	61669.8153
2018-06-04	56296.477033
2018-06-03	50257.238606
2018-06-02	48722.839509
2018-06-01	51863.479604
2018-05-31	61610.866361
2018-05-30	64895.008833
2018-05-29	54958.430501
2018-05-28	76152.857045
2018-05-27	47104.784181
2018-05-26	43852.881848
2018-05-25	61225.795899
2018-05-24	82344.832335
2018-05-23	57209.612669
2018-05-22	50672.013926
2018-05-21	43354.141891
2018-05-20	42812.804716
2018-05-19	40424.459695
2018-05-18	46151.384471
2018-05-17	48406.701362
2018-05-16	65958.400452
2018-05-15	52455.667355
2018-05-14	44001.790901
2018-05-13	36955.646155
2018-05-12	39163.269092
2018-05-11	40881.667964
2018-05-10	41987.826378
2018-05-09	46972.236686
2018-05-08	47488.541056
2018-05-07	45523.240885
2018-05-06	41155.239618
2018-05-05	43888.900397
2018-05-04	45643.624872
2018-05-03	41324.856888
2018-05-02	40379.20797
2018-05-01	39202.764093
2018-04-30	40678.130781
2018-04-29	39999.350031
2018-04-28	42644.022378
2018-04-27	40241.049867
2018-04-26	36992.7968
2018-04-25	49849.763487
2018-04-24	44677.905291
2018-04-23	37342.400161
2018-04-22	41584.248018
2018-04-21	59424.586075
2018-04-20	49783.591744
2018-04-19	47783.987625
2018-04-18	48852.29643
2018-04-17	54120.633824
2018-04-16	55357.682557
2018-04-15	49811.920298
2018-04-14	49127.926186
2018-04-13	51427.033234
2018-04-12	43055.048926
2018-04-11	51833.019266
2018-04-10	49520.615557
2018-04-09	43114.694455
2018-04-08	43108.484899
2018-04-07	43110.473586
2018-04-06	36582.983265
2018-04-05	33400.049102
2018-04-04	32108.996509
2018-04-03	34410.877015
2018-04-02	32249.722671
2018-04-01	31268.547136
2018-03-31	31268.038761
2018-03-30	33695.396129
2018-03-29	35020.983472
2018-03-28	28513.854272
