date	average_transaction_value
2023-03-23	15.185267
2023-03-22	15.029229
2023-03-21	13.384935
2023-03-20	13.809692
2023-03-19	9.834424
2023-03-18	11.919145
2023-03-17	13.395896
2023-03-16	12.206668
2023-03-15	19.04023
2023-03-14	19.441508
2023-03-13	22.21234
2023-03-12	21.144452
2023-03-11	26.568295
2023-03-10	22.02679
2023-03-09	25.67627
2023-03-08	15.42103
2023-03-07	13.319297
2023-03-06	9.732951
2023-03-05	9.823942
2023-03-04	9.521028
2023-03-03	15.597509
2023-03-02	12.74733
2023-03-01	16.029031
2023-02-28	16.123434
2023-02-27	33.994408
2023-02-26	39.288752
2023-02-25	18.185801
2023-02-24	28.243496
2023-02-23	11.759548
2023-02-22	26.032785
2023-02-21	17.660093
2023-02-20	14.463481
2023-02-19	18.4244
2023-02-18	18.316216
2023-02-17	22.275289
2023-02-16	26.68323
2023-02-15	21.784728
2023-02-14	22.986592
2023-02-13	37.185565
2023-02-12	43.115526
2023-02-11	40.573054
2023-02-10	34.758031
2023-02-09	32.20315
2023-02-08	29.194676
2023-02-07	18.762092
2023-02-06	12.243729
2023-02-05	11.323522
2023-02-04	10.579383
2023-02-03	13.585818
2023-02-02	21.502193
2023-02-01	17.644174
2023-01-31	14.052047
2023-01-30	12.560615
2023-01-29	11.491962
2023-01-28	12.238163
2023-01-27	17.084205
2023-01-26	18.365063
2023-01-25	11.080943
2023-01-24	13.61703
2023-01-23	14.258615
2023-01-22	14.27636
2023-01-21	11.873581
2023-01-20	12.58891
2023-01-19	12.442508
2023-01-18	16.756351
2023-01-17	10.691345
2023-01-16	16.459646
2023-01-15	11.313194
2023-01-14	19.402156
2023-01-13	15.205325
2023-01-12	17.210803
2023-01-11	12.494491
2023-01-10	15.579795
2023-01-09	14.700548
2023-01-08	9.475086
2023-01-07	7.111538
2023-01-06	5.931078
2023-01-05	5.702505
2023-01-04	8.607785
2023-01-03	6.621716
2023-01-02	10.078192
2023-01-01	9.295801
2022-12-31	7.551246
2022-12-30	10.646014
2022-12-29	6.619706
2022-12-28	9.25856
2022-12-27	7.168618
2022-12-26	6.923379
2022-12-25	4.773161
2022-12-24	9.523435
2022-12-23	8.86061
2022-12-22	18.260255
2022-12-21	12.924673
2022-12-20	11.351508
2022-12-19	18.863997
2022-12-18	8.654601
2022-12-17	11.354922
2022-12-16	32.356848
2022-12-15	11.54904
2022-12-14	25.391845
2022-12-13	22.824143
2022-12-12	10.047885
2022-12-11	6.772736
2022-12-10	5.759315
2022-12-09	11.093421
2022-12-08	9.381636
2022-12-07	10.756824
2022-12-06	11.196608
2022-12-05	12.358113
2022-12-04	15.395134
2022-12-03	18.460587
2022-12-02	19.087166
2022-12-01	19.129771
2022-11-30	15.625433
2022-11-29	9.390151
2022-11-28	19.588688
2022-11-27	8.399089
2022-11-26	12.891842
2022-11-25	14.442801
2022-11-24	23.472324
2022-11-23	25.732104
2022-11-22	20.518869
2022-11-21	25.892098
2022-11-20	14.641269
2022-11-19	9.624515
2022-11-18	21.595723
2022-11-17	19.901847
2022-11-16	21.711721
2022-11-15	21.693561
2022-11-14	35.398372
2022-11-13	31.178864
2022-11-12	45.662446
2022-11-11	43.504821
2022-11-10	36.891499
2022-11-09	30.31092
2022-11-08	45.610772
2022-11-07	33.457101
2022-11-06	23.694953
2022-11-05	24.744438
2022-11-04	38.115194
2022-11-03	38.69762
2022-11-02	20.809089
2022-11-01	10.896579
2022-10-31	16.658726
2022-10-30	12.589282
2022-10-29	18.036025
2022-10-28	16.541742
2022-10-27	19.761534
2022-10-26	24.862476
2022-10-25	22.505734
2022-10-24	31.388757
2022-10-23	13.947644
2022-10-22	20.507653
2022-10-21	19.716592
2022-10-20	21.518803
2022-10-19	17.947299
2022-10-18	27.687545
2022-10-17	16.886172
2022-10-16	7.337253
2022-10-15	13.62698
2022-10-14	15.140943
2022-10-13	17.194464
2022-10-12	10.3104
2022-10-11	13.603347
2022-10-10	11.629325
2022-10-09	8.809908
2022-10-08	9.645012
2022-10-07	13.91902
2022-10-06	17.774474
2022-10-05	19.641248
2022-10-04	16.944089
2022-10-03	13.21435
2022-10-02	9.52852
2022-10-01	12.451232
2022-09-30	16.81145
2022-09-29	16.683384
2022-09-28	13.585201
2022-09-27	17.933422
2022-09-26	19.783187
2022-09-25	15.902924
2022-09-24	18.075526
2022-09-23	23.40981
2022-09-22	18.930921
2022-09-21	19.666145
2022-09-20	15.321491
2022-09-19	25.879592
2022-09-18	12.535219
2022-09-17	11.614656
2022-09-16	15.741633
2022-09-15	16.948314
2022-09-14	19.322032
2022-09-13	25.732501
2022-09-12	24.260367
2022-09-11	20.311464
2022-09-10	17.866062
2022-09-09	17.892304
2022-09-08	29.175983
2022-09-07	25.819966
2022-09-06	41.903317
2022-09-05	22.645664
2022-09-04	28.893758
2022-09-03	20.918526
2022-09-02	36.591164
2022-09-01	35.891775
2022-08-31	30.103895
2022-08-30	29.818473
2022-08-29	47.90334
2022-08-28	31.328178
2022-08-27	43.951158
2022-08-26	41.657092
2022-08-25	29.285763
2022-08-24	35.369932
2022-08-23	24.546948
2022-08-22	38.559043
2022-08-21	27.391397
2022-08-20	23.320278
2022-08-19	37.012691
2022-08-18	33.974109
2022-08-17	32.764298
2022-08-16	35.664976
2022-08-15	25.032644
2022-08-14	29.408854
2022-08-13	43.441876
2022-08-12	17.300359
2022-08-11	16.915987
2022-08-10	16.056712
2022-08-09	17.672654
2022-08-08	17.165772
2022-08-07	13.974431
2022-08-06	18.181544
2022-08-05	14.153585
2022-08-04	16.661471
2022-08-03	21.315317
2022-08-02	25.347076
2022-08-01	28.695444
2022-07-31	25.357592
2022-07-30	13.501911
2022-07-29	26.714532
2022-07-28	25.769205
2022-07-27	28.498158
2022-07-26	17.652999
2022-07-25	21.143779
2022-07-24	15.684235
2022-07-23	14.659188
2022-07-22	19.477837
2022-07-21	40.209661
2022-07-20	29.31452
2022-07-19	40.524904
