date	total_transaction_volume
2022-05-19	2753286.585016
2022-05-18	2943905.906282
2022-05-17	4023776.74221
2022-05-16	4542247.635733
2022-05-15	2799935.754068
2022-05-14	4601287.417833
2022-05-13	6761876.701629
2022-05-12	10019859.3697
2022-05-11	7324110.042531
2022-05-10	8493874.495637
2022-05-09	7906603.44491
2022-05-08	5062090.260256
2022-05-07	4296760.624734
2022-05-06	8436799.329066
2022-05-05	9970430.179965
2022-05-04	6270271.115546
2022-05-03	8811113.308481
2022-05-02	6371776.48004
2022-05-01	4016733.535435
2022-04-30	3764940.323517
2022-04-29	5369885.747567
2022-04-28	6930073.819942
2022-04-27	6798134.088298
2022-04-26	7555584.969796
2022-04-25	8085468.2137
2022-04-24	5282577.837336
2022-04-23	4701306.226342
2022-04-22	5495355.369248
2022-04-21	5470603.30771
2022-04-20	4249194.947553
2022-04-19	4972505.232813
2022-04-18	5409895.653704
2022-04-17	3340442.550098
2022-04-16	3189433.873873
2022-04-15	4131532.485693
2022-04-14	5494127.011356
2022-04-13	5150151.352805
2022-04-12	5024041.897278
2022-04-11	5731184.87235
2022-04-10	3396073.771195
2022-04-09	3337379.685896
2022-04-08	4946555.409587
2022-04-07	5536026.916362
2022-04-06	6304541.087025
2022-04-05	7671351.704178
2022-04-04	3541538.863299
2022-04-03	2946637.783996
2022-04-02	4019035.007103
2022-04-01	3434271.068033
2022-03-31	3918935.85366
2022-03-30	3680077.071511
2022-03-29	4449903.516455
2022-03-28	4739013.59412
2022-03-27	3293481.198717
2022-03-26	3316818.752685
2022-03-25	4223371.807955
2022-03-24	3540391.731443
2022-03-23	3333457.034526
2022-03-22	3615218.645902
2022-03-21	4501419.766683
2022-03-20	2497434.717402
2022-03-19	3631155.299324
2022-03-18	3376443.662166
2022-03-17	4107138.756633
2022-03-16	4174563.629012
2022-03-15	3666648.668913
2022-03-14	4364034.51609
2022-03-13	3471559.785567
2022-03-12	3409279.418202
2022-03-11	4127599.072458
2022-03-10	4892503.755381
2022-03-09	7533865.344679
2022-03-08	8872860.88593
2022-03-07	3589195.557938
2022-03-06	2764429.344985
2022-03-05	2616672.691552
2022-03-04	3555251.860971
2022-03-03	3945266.274589
2022-03-02	3629538.709814
2022-03-01	4987587.41654
2022-02-28	4322021.623452
2022-02-27	2944240.973962
2022-02-26	3127279.39922
2022-02-25	4323350.108244
2022-02-24	4283223.897381
2022-02-23	3597031.736308
2022-02-22	4756839.95788
2022-02-21	4987413.642729
2022-02-20	3411589.090239
2022-02-19	3223183.094929
2022-02-18	3922024.41847
2022-02-17	3664305.816618
2022-02-16	3913108.632184
2022-02-15	3425575.57661
2022-02-14	3957897.445265
2022-02-13	3288531.58203
2022-02-12	3186538.528202
2022-02-11	3919197.426541
2022-02-10	5358161.687896
2022-02-09	5388473.661161
2022-02-08	11957138.876648
2022-02-07	4719355.742906
2022-02-06	3046303.609183
2022-02-05	3530466.14834
2022-02-04	4479684.049203
2022-02-03	3608398.681465
2022-02-02	3335079.041478
2022-02-01	3896197.776394
2022-01-31	3931379.013667
2022-01-30	3771459.04228
2022-01-29	3909486.618843
2022-01-28	4246151.28883
2022-01-27	3990330.079706
2022-01-26	4148940.092319
2022-01-25	5673556.235765
2022-01-24	6746078.391951
2022-01-23	5712572.955759
2022-01-22	6382051.784132
2022-01-21	5170218.118376
2022-01-20	3530846.432037
2022-01-19	3766636.232507
2022-01-18	4353080.972961
2022-01-17	3718675.879836
2022-01-16	3778329.067227
2022-01-15	3947497.416969
2022-01-14	3870686.161412
2022-01-13	4276418.502272
2022-01-12	4649017.362188
2022-01-11	7366049.453529
2022-01-10	3425558.829376
2022-01-09	2651962.579172
2022-01-08	2819429.360389
2022-01-07	3618186.815129
2022-01-06	3800536.578583
2022-01-05	4080367.425149
2022-01-04	3191635.020521
2022-01-03	3397829.402429
2022-01-02	2244948.028502
2022-01-01	2315881.359546
2021-12-31	3186813.090095
2021-12-30	3153503.50491
2021-12-29	3496397.098998
2021-12-28	3275690.731367
2021-12-27	3132093.957034
2021-12-26	2463062.500947
2021-12-25	2411011.673237
2021-12-24	2859457.513032
2021-12-23	3214607.737066
2021-12-22	3186379.100278
2021-12-21	2709775.527579
2021-12-20	2965053.179348
2021-12-19	2379754.541383
2021-12-18	2798827.307066
2021-12-17	3038603.217945
2021-12-16	3458450.297341
2021-12-15	3942779.412639
2021-12-14	8862769.662685
2021-12-13	3044860.119745
2021-12-12	2255123.249632
2021-12-11	2570373.642142
2021-12-10	3010302.524041
2021-12-09	3129236.98486
2021-12-08	4330229.187122
2021-12-07	5227643.781227
2021-12-06	5448763.986232
2021-12-05	2915405.160698
2021-12-04	4372553.606056
2021-12-03	3502460.632972
2021-12-02	3819393.059504
2021-12-01	3771439.850293
2021-11-30	4261988.630587
2021-11-29	4154352.045298
2021-11-28	3215364.790707
2021-11-27	2901741.328101
2021-11-26	5023391.63766
2021-11-25	5264444.835351
2021-11-24	4894575.947619
2021-11-23	4381844.453362
2021-11-22	4334430.964369
2021-11-21	3585506.22461
2021-11-20	3506542.03296
